sensor_id,equipment_id,measurement_time,temperature,pressure,vibration,current,voltage,rpm,created_at
6609,PRESS-002,2024-02-25 01:00:00,85.85,196.58,7.31,119.17,382.24,509.78,2026-01-30 00:45:52
6610,ASM-001,2024-02-25 01:00:00,24.87,-0.25,1.502,12.33,229.44,83.22,2026-01-30 00:45:52
6611,INJ-001,2024-02-25 02:00:00,187.13,150.43,2.5441,43.21,224.2,1828.24,2026-01-30 00:45:52
6612,INJ-002,2024-02-25 02:00:00,173.64,145.65,2.6138,48.22,230.96,1719.43,2026-01-30 00:45:52
6613,PRESS-001,2024-02-25 02:00:00,85.74,199.64,3.6343,119.23,384.93,547.75,2026-01-30 00:45:52
6614,PRESS-002,2024-02-25 02:00:00,90.22,195.26,3.6272,120.19,381.44,500.35,2026-01-30 00:45:52
6615,ASM-001,2024-02-25 02:00:00,24.02,6.73,1.4286,15.51,217.22,83.84,2026-01-30 00:45:52
6616,INJ-001,2024-02-25 03:00:00,188.57,148.98,2.703,49.85,222.01,1792.25,2026-01-30 00:45:52
6617,INJ-002,2024-02-25 03:00:00,174.18,146.2,1.9429,41.05,221.49,1733.51,2026-01-30 00:45:52
6618,PRESS-001,2024-02-25 03:00:00,85.95,203.22,3.2064,118.0,372.75,511.46,2026-01-30 00:45:52
6619,PRESS-002,2024-02-25 03:00:00,87.57,198.6,3.7132,118.35,373.12,520.98,2026-01-30 00:45:52
6620,ASM-001,2024-02-25 03:00:00,21.71,4.35,0.9774,18.94,210.7,98.34,2026-01-30 00:45:52
6621,INJ-001,2024-02-25 04:00:00,195.55,152.82,2.5125,48.3,221.29,1813.8,2026-01-30 00:45:52
6622,INJ-002,2024-02-25 04:00:00,178.51,147.79,2.418,45.58,232.65,1731.3,2026-01-30 00:45:52
6623,PRESS-001,2024-02-25 04:00:00,82.86,202.85,3.3042,117.18,377.19,464.36,2026-01-30 00:45:52
6624,PRESS-002,2024-02-25 04:00:00,90.51,197.0,6.2559,119.5,368.9,508.96,2026-01-30 00:45:52
6625,ASM-001,2024-02-25 04:00:00,26.19,4.71,1.04,11.99,220.33,92.66,2026-01-30 00:45:52
6626,INJ-001,2024-02-25 05:00:00,186.88,150.99,2.3299,43.4,208.66,1792.09,2026-01-30 00:45:52
6627,INJ-002,2024-02-25 05:00:00,177.13,146.99,2.201,42.98,224.15,1763.35,2026-01-30 00:45:52
6628,PRESS-001,2024-02-25 05:00:00,86.47,200.11,3.5747,120.58,380.26,492.16,2026-01-30 00:45:52
6629,PRESS-002,2024-02-25 05:00:00,84.53,200.4,7.7318,115.48,382.35,503.58,2026-01-30 00:45:52
6630,ASM-001,2024-02-25 05:00:00,25.17,3.14,1.2296,12.03,220.42,128.26,2026-01-30 00:45:52
6631,INJ-001,2024-02-25 06:00:00,187.91,147.12,2.684,49.09,218.81,1787.64,2026-01-30 00:45:52
6632,INJ-002,2024-02-25 06:00:00,174.13,143.49,2.162,39.04,215.81,1764.92,2026-01-30 00:45:52
6633,PRESS-001,2024-02-25 06:00:00,85.54,203.16,3.3865,117.48,379.74,507.88,2026-01-30 00:45:52
6634,PRESS-002,2024-02-25 06:00:00,85.69,198.86,4.0534,115.07,371.41,531.31,2026-01-30 00:45:52
6635,ASM-001,2024-02-25 06:00:00,25.82,4.59,1.4464,12.87,213.79,100.39,2026-01-30 00:45:52
6636,INJ-001,2024-02-25 07:00:00,187.31,153.66,2.6436,45.52,225.9,1807.28,2026-01-30 00:45:52
6637,INJ-002,2024-02-25 07:00:00,177.0,144.65,2.5064,42.15,222.04,1723.97,2026-01-30 00:45:52
6638,PRESS-001,2024-02-25 07:00:00,87.92,199.31,3.6829,119.14,373.95,512.93,2026-01-30 00:45:52
6639,PRESS-002,2024-02-25 07:00:00,82.4,189.61,3.5901,117.48,385.65,517.65,2026-01-30 00:45:52
6640,ASM-001,2024-02-25 07:00:00,22.01,5.53,1.0206,12.23,222.27,126.68,2026-01-30 00:45:52
6641,INJ-001,2024-02-25 08:00:00,189.75,147.22,2.732,45.09,223.3,1785.92,2026-01-30 00:45:52
6642,INJ-002,2024-02-25 08:00:00,172.67,143.36,2.2406,43.28,232.03,1801.2,2026-01-30 00:45:52
6643,PRESS-001,2024-02-25 08:00:00,84.22,204.44,3.2782,120.8,376.57,490.98,2026-01-30 00:45:52
6644,PRESS-002,2024-02-25 08:00:00,93.32,196.84,3.67,116.0,376.15,491.56,2026-01-30 00:45:52
6645,ASM-001,2024-02-25 08:00:00,25.45,6.61,1.2675,14.98,217.16,86.86,2026-01-30 00:45:52
6646,INJ-001,2024-02-25 09:00:00,188.73,149.85,2.3728,44.43,227.7,1839.4,2026-01-30 00:45:52
6647,INJ-002,2024-02-25 09:00:00,173.53,144.87,2.5272,42.91,221.78,1736.85,2026-01-30 00:45:52
6648,PRESS-001,2024-02-25 09:00:00,82.67,202.28,3.539,121.31,371.45,536.65,2026-01-30 00:45:52
6649,PRESS-002,2024-02-25 09:00:00,88.5,192.58,3.9974,117.25,380.15,510.45,2026-01-30 00:45:52
6650,ASM-001,2024-02-25 09:00:00,24.8,5.86,0.866,16.73,220.56,108.92,2026-01-30 00:45:52
6651,INJ-001,2024-02-25 10:00:00,189.54,150.36,2.5662,42.06,215.85,1801.7,2026-01-30 00:45:52
6652,INJ-002,2024-02-25 10:00:00,175.8,149.22,2.2812,43.73,220.29,1745.01,2026-01-30 00:45:52
6653,PRESS-001,2024-02-25 10:00:00,84.58,197.65,3.4766,119.56,379.24,465.16,2026-01-30 00:45:52
6654,PRESS-002,2024-02-25 10:00:00,87.8,195.37,3.7876,115.81,380.25,514.06,2026-01-30 00:45:52
6655,ASM-001,2024-02-25 10:00:00,23.75,6.87,1.2751,14.9,222.84,91.73,2026-01-30 00:45:52
6656,INJ-001,2024-02-25 11:00:00,190.59,149.87,2.3001,43.4,225.83,1831.53,2026-01-30 00:45:52
6657,INJ-002,2024-02-25 11:00:00,173.83,149.28,2.4225,43.67,229.21,1732.8,2026-01-30 00:45:52
6658,PRESS-001,2024-02-25 11:00:00,86.55,197.56,3.3787,125.2,382.51,536.98,2026-01-30 00:45:52
6659,PRESS-002,2024-02-25 11:00:00,89.09,199.21,3.6748,119.96,380.13,521.61,2026-01-30 00:45:52
6660,ASM-001,2024-02-25 11:00:00,24.48,5.7,1.205,15.25,219.75,68.86,2026-01-30 00:45:52
6661,INJ-001,2024-02-25 12:00:00,190.38,149.63,1.8365,41.82,217.63,1825.57,2026-01-30 00:45:52
6662,INJ-002,2024-02-25 12:00:00,173.63,144.43,2.5209,41.77,214.57,1767.61,2026-01-30 00:45:52
6663,PRESS-001,2024-02-25 12:00:00,87.23,198.19,3.5975,119.92,377.05,523.37,2026-01-30 00:45:52
6664,PRESS-002,2024-02-25 12:00:00,86.67,200.27,3.8136,117.66,377.22,500.27,2026-01-30 00:45:52
6665,ASM-001,2024-02-25 12:00:00,24.5,4.46,1.2185,12.61,219.24,108.12,2026-01-30 00:45:52
6666,INJ-001,2024-02-25 13:00:00,190.01,152.22,2.6699,42.59,216.21,1773.19,2026-01-30 00:45:52
6667,INJ-002,2024-02-25 13:00:00,175.26,140.2,2.1696,43.62,220.56,1774.2,2026-01-30 00:45:52
6668,PRESS-001,2024-02-25 13:00:00,82.7,199.97,3.2996,120.22,379.09,505.44,2026-01-30 00:45:52
6669,PRESS-002,2024-02-25 13:00:00,87.18,200.29,3.6571,115.97,381.13,557.08,2026-01-30 00:45:52
6670,ASM-001,2024-02-25 13:00:00,21.96,2.57,1.2463,17.25,221.53,87.84,2026-01-30 00:45:52
6671,INJ-001,2024-02-25 14:00:00,188.9,151.55,2.364,46.65,219.83,1765.01,2026-01-30 00:45:52
6672,INJ-002,2024-02-25 14:00:00,173.86,148.91,2.0342,42.03,221.29,1798.38,2026-01-30 00:45:52
6673,PRESS-001,2024-02-25 14:00:00,88.91,199.86,3.5699,121.2,374.94,500.2,2026-01-30 00:45:52
6674,PRESS-002,2024-02-25 14:00:00,90.71,198.42,4.19,117.11,379.56,518.39,2026-01-30 00:45:52
6675,ASM-001,2024-02-25 14:00:00,22.4,9.32,1.1333,15.52,217.01,134.5,2026-01-30 00:45:52
6676,INJ-001,2024-02-25 15:00:00,188.88,150.18,2.2552,46.49,225.41,1781.45,2026-01-30 00:45:52
6677,INJ-002,2024-02-25 15:00:00,175.15,148.26,2.2697,44.92,216.14,1728.89,2026-01-30 00:45:52
6678,PRESS-001,2024-02-25 15:00:00,88.66,196.06,3.3498,121.57,377.35,488.85,2026-01-30 00:45:52
6679,PRESS-002,2024-02-25 15:00:00,87.6,191.53,4.0241,118.35,375.94,485.67,2026-01-30 00:45:52
6680,ASM-001,2024-02-25 15:00:00,22.27,1.22,1.2455,15.47,223.06,114.65,2026-01-30 00:45:52
6681,INJ-001,2024-02-25 16:00:00,188.35,154.61,2.739,46.92,221.18,1814.41,2026-01-30 00:45:52
6682,INJ-002,2024-02-25 16:00:00,174.56,150.16,2.1886,41.74,218.19,1739.01,2026-01-30 00:45:52
6683,PRESS-001,2024-02-25 16:00:00,84.07,200.73,3.555,121.82,390.94,492.63,2026-01-30 00:45:52
6684,PRESS-002,2024-02-25 16:00:00,87.87,192.49,3.5415,117.71,382.32,529.83,2026-01-30 00:45:52
6685,ASM-001,2024-02-25 16:00:00,26.23,9.77,1.5411,14.51,215.99,113.1,2026-01-30 00:45:52
6686,INJ-001,2024-02-25 17:00:00,187.83,150.41,2.4642,43.99,219.79,1813.8,2026-01-30 00:45:52
6687,INJ-002,2024-02-25 17:00:00,173.4,146.8,2.1304,43.3,220.49,1750.01,2026-01-30 00:45:52
6688,PRESS-001,2024-02-25 17:00:00,83.71,205.2,3.5797,118.97,381.65,536.64,2026-01-30 00:45:52
6689,PRESS-002,2024-02-25 17:00:00,88.18,202.6,3.5704,116.3,369.3,559.52,2026-01-30 00:45:52
6690,ASM-001,2024-02-25 17:00:00,21.6,6.52,1.5475,16.94,221.88,125.66,2026-01-30 00:45:52
6691,INJ-001,2024-02-25 18:00:00,192.3,151.55,2.4775,44.73,220.95,1823.51,2026-01-30 00:45:52
6692,INJ-002,2024-02-25 18:00:00,174.47,141.73,2.1361,46.9,227.4,1728.17,2026-01-30 00:45:52
6693,PRESS-001,2024-02-25 18:00:00,88.32,197.87,3.6329,118.58,390.81,488.6,2026-01-30 00:45:52
6694,PRESS-002,2024-02-25 18:00:00,85.9,196.63,4.3254,118.52,374.86,504.23,2026-01-30 00:45:52
6695,ASM-001,2024-02-25 18:00:00,21.5,7.62,0.9499,17.21,223.95,98.0,2026-01-30 00:45:52
6696,INJ-001,2024-02-25 19:00:00,190.15,152.78,2.5314,43.46,222.07,1808.15,2026-01-30 00:45:52
6697,INJ-002,2024-02-25 19:00:00,175.16,145.98,2.3604,45.72,213.63,1729.97,2026-01-30 00:45:52
6698,PRESS-001,2024-02-25 19:00:00,85.15,197.72,3.5422,117.77,375.22,541.21,2026-01-30 00:45:52
6699,PRESS-002,2024-02-25 19:00:00,87.54,194.49,3.777,120.07,386.03,490.78,2026-01-30 00:45:52
6700,ASM-001,2024-02-25 19:00:00,23.47,6.67,1.1932,11.8,212.81,78.65,2026-01-30 00:45:52
6701,INJ-001,2024-02-25 20:00:00,187.13,150.96,2.7505,43.67,225.41,1800.59,2026-01-30 00:45:52
6702,INJ-002,2024-02-25 20:00:00,170.67,147.29,2.3153,43.12,221.2,1774.31,2026-01-30 00:45:52
6703,PRESS-001,2024-02-25 20:00:00,90.84,207.54,3.5613,120.55,387.76,494.27,2026-01-30 00:45:52
6704,PRESS-002,2024-02-25 20:00:00,84.53,193.53,3.8003,116.33,378.26,514.1,2026-01-30 00:45:52
6705,ASM-001,2024-02-25 20:00:00,25.95,5.44,1.4004,15.03,219.88,114.76,2026-01-30 00:45:52
6706,INJ-001,2024-02-25 21:00:00,193.95,148.19,2.5875,40.09,216.65,1803.51,2026-01-30 00:45:52
6707,INJ-002,2024-02-25 21:00:00,174.77,139.91,2.682,46.66,218.09,1731.85,2026-01-30 00:45:52
6708,PRESS-001,2024-02-25 21:00:00,87.83,201.17,2.8723,119.71,389.26,501.6,2026-01-30 00:45:52
6709,PRESS-002,2024-02-25 21:00:00,91.65,198.71,3.5046,118.04,387.14,490.41,2026-01-30 00:45:52
6710,ASM-001,2024-02-25 21:00:00,25.11,5.48,1.3768,17.28,219.72,88.89,2026-01-30 00:45:52
6711,INJ-001,2024-02-25 22:00:00,185.76,150.49,2.2694,41.47,217.11,1803.68,2026-01-30 00:45:52
6712,INJ-002,2024-02-25 22:00:00,177.21,149.21,2.0792,40.92,220.68,1760.35,2026-01-30 00:45:52
6713,PRESS-001,2024-02-25 22:00:00,84.72,200.06,3.1854,119.3,383.37,505.0,2026-01-30 00:45:52
6714,PRESS-002,2024-02-25 22:00:00,87.78,198.28,3.4759,118.1,381.96,506.16,2026-01-30 00:45:52
6715,ASM-001,2024-02-25 22:00:00,24.67,4.52,1.0349,15.69,215.77,84.38,2026-01-30 00:45:52
6716,INJ-001,2024-02-25 23:00:00,187.9,150.89,2.6084,41.44,228.75,1805.22,2026-01-30 00:45:52
6717,INJ-002,2024-02-25 23:00:00,179.03,143.83,2.4027,39.5,218.86,1703.43,2026-01-30 00:45:52
6718,PRESS-001,2024-02-25 23:00:00,79.37,200.61,3.6788,118.5,381.32,484.4,2026-01-30 00:45:52
6719,PRESS-002,2024-02-25 23:00:00,89.86,199.76,3.6882,117.27,383.68,531.31,2026-01-30 00:45:52
6720,ASM-001,2024-02-25 23:00:00,25.07,2.3,0.897,15.94,213.68,115.36,2026-01-30 00:45:52
6721,INJ-001,2024-02-26 00:00:00,190.38,151.93,2.8726,42.84,218.7,1795.63,2026-01-30 00:45:52
6722,INJ-002,2024-02-26 00:00:00,174.02,142.32,2.1208,41.42,217.72,1744.62,2026-01-30 00:45:52
6723,PRESS-001,2024-02-26 00:00:00,87.73,194.19,3.0288,122.0,384.61,524.78,2026-01-30 00:45:52
6724,PRESS-002,2024-02-26 00:00:00,86.3,197.71,3.4767,122.93,374.84,518.49,2026-01-30 00:45:52
6725,ASM-001,2024-02-26 00:00:00,22.53,3.2,1.4099,18.35,215.54,103.93,2026-01-30 00:45:52
6726,INJ-001,2024-02-26 01:00:00,190.95,152.83,2.3379,43.26,227.4,1787.26,2026-01-30 00:45:52
6727,INJ-002,2024-02-26 01:00:00,173.05,145.37,2.3084,45.68,228.21,1753.12,2026-01-30 00:45:52
6728,PRESS-001,2024-02-26 01:00:00,86.56,196.76,3.2873,119.96,374.65,489.39,2026-01-30 00:45:52
6729,PRESS-002,2024-02-26 01:00:00,88.9,198.32,3.6606,120.31,381.55,514.71,2026-01-30 00:45:52
6730,ASM-001,2024-02-26 01:00:00,24.66,3.41,1.554,14.17,230.41,101.35,2026-01-30 00:45:52
6731,INJ-001,2024-02-26 02:00:00,189.62,139.53,2.4462,41.02,224.91,1819.99,2026-01-30 00:45:52
6732,INJ-002,2024-02-26 02:00:00,173.03,143.83,2.5041,45.56,223.05,1743.53,2026-01-30 00:45:52
6733,PRESS-001,2024-02-26 02:00:00,85.34,200.0,3.6295,121.43,373.44,492.33,2026-01-30 00:45:52
6734,PRESS-002,2024-02-26 02:00:00,89.82,196.64,4.0317,115.78,381.34,502.22,2026-01-30 00:45:52
6735,ASM-001,2024-02-26 02:00:00,24.16,10.6,1.3805,15.48,229.8,85.95,2026-01-30 00:45:52
6736,INJ-001,2024-02-26 03:00:00,191.95,149.51,2.3063,44.41,215.79,1792.74,2026-01-30 00:45:52
6737,INJ-002,2024-02-26 03:00:00,174.56,150.53,2.4278,45.84,213.95,1734.87,2026-01-30 00:45:52
6738,PRESS-001,2024-02-26 03:00:00,83.75,203.13,3.4805,121.78,387.92,480.45,2026-01-30 00:45:52
6739,PRESS-002,2024-02-26 03:00:00,89.45,194.07,3.6979,117.51,375.31,507.07,2026-01-30 00:45:52
6740,ASM-001,2024-02-26 03:00:00,26.95,10.23,1.12,12.53,207.27,81.98,2026-01-30 00:45:52
6741,INJ-001,2024-02-26 04:00:00,187.9,154.42,2.3221,46.87,219.51,1809.63,2026-01-30 00:45:52
6742,INJ-002,2024-02-26 04:00:00,174.24,148.36,2.2758,41.24,220.63,1722.27,2026-01-30 00:45:52
6743,PRESS-001,2024-02-26 04:00:00,82.32,204.12,4.1933,121.18,376.35,497.03,2026-01-30 00:45:52
6744,PRESS-002,2024-02-26 04:00:00,90.44,198.59,3.6133,120.99,386.9,500.24,2026-01-30 00:45:52
6745,ASM-001,2024-02-26 04:00:00,24.75,-0.16,0.9783,14.82,216.51,77.04,2026-01-30 00:45:52
6746,INJ-001,2024-02-26 05:00:00,183.84,147.95,2.3322,47.15,223.67,1815.96,2026-01-30 00:45:52
6747,INJ-002,2024-02-26 05:00:00,178.13,144.43,2.0747,43.49,219.96,1731.55,2026-01-30 00:45:52
6748,PRESS-001,2024-02-26 05:00:00,84.91,206.51,3.3589,117.52,378.96,466.89,2026-01-30 00:45:52
6749,PRESS-002,2024-02-26 05:00:00,85.98,199.4,6.8683,114.67,381.24,509.03,2026-01-30 00:45:52
6750,ASM-001,2024-02-26 05:00:00,23.88,7.12,1.6193,15.78,218.05,76.41,2026-01-30 00:45:52
6751,INJ-001,2024-02-26 06:00:00,190.18,149.73,2.348,48.42,222.92,1785.87,2026-01-30 00:45:52
6752,INJ-002,2024-02-26 06:00:00,176.16,146.99,1.9675,43.33,222.71,1781.78,2026-01-30 00:45:52
6753,PRESS-001,2024-02-26 06:00:00,85.75,201.61,3.6974,121.14,374.67,514.94,2026-01-30 00:45:52
6754,PRESS-002,2024-02-26 06:00:00,87.0,200.75,3.7724,118.66,373.14,520.78,2026-01-30 00:45:52
6755,ASM-001,2024-02-26 06:00:00,25.56,0.63,0.918,17.25,219.28,134.98,2026-01-30 00:45:52
6756,INJ-001,2024-02-26 07:00:00,188.54,146.31,2.6667,44.31,222.34,1820.58,2026-01-30 00:45:52
6757,INJ-002,2024-02-26 07:00:00,175.62,151.74,2.3812,42.81,222.34,1744.24,2026-01-30 00:45:52
6758,PRESS-001,2024-02-26 07:00:00,86.29,200.99,3.6006,121.04,381.35,474.69,2026-01-30 00:45:52
6759,PRESS-002,2024-02-26 07:00:00,90.77,199.85,3.6308,119.11,380.62,515.07,2026-01-30 00:45:52
6760,ASM-001,2024-02-26 07:00:00,20.53,8.29,0.7516,13.91,213.92,93.95,2026-01-30 00:45:52
6761,INJ-001,2024-02-26 08:00:00,191.46,157.9,2.6081,43.17,224.36,1834.88,2026-01-30 00:45:52
6762,INJ-002,2024-02-26 08:00:00,171.91,146.59,2.2082,43.11,218.13,1764.85,2026-01-30 00:45:52
6763,PRESS-001,2024-02-26 08:00:00,84.29,204.25,3.4994,119.55,382.86,507.14,2026-01-30 00:45:52
6764,PRESS-002,2024-02-26 08:00:00,89.2,197.6,4.0669,119.98,379.94,536.45,2026-01-30 00:45:52
6765,ASM-001,2024-02-26 08:00:00,24.47,7.71,1.3651,15.5,215.9,76.13,2026-01-30 00:45:52
6766,INJ-001,2024-02-26 09:00:00,187.62,147.83,2.7109,41.98,226.59,1801.02,2026-01-30 00:45:52
6767,INJ-002,2024-02-26 09:00:00,174.1,144.39,2.3966,40.55,215.2,1743.51,2026-01-30 00:45:52
6768,PRESS-001,2024-02-26 09:00:00,84.94,202.15,3.5538,119.22,381.18,503.31,2026-01-30 00:45:52
6769,PRESS-002,2024-02-26 09:00:00,87.5,198.35,7.1218,119.87,382.74,549.96,2026-01-30 00:45:52
6770,ASM-001,2024-02-26 09:00:00,23.38,7.71,0.819,11.47,218.82,88.43,2026-01-30 00:45:52
6771,INJ-001,2024-02-26 10:00:00,192.13,153.54,2.7567,46.2,223.21,1774.37,2026-01-30 00:45:52
6772,INJ-002,2024-02-26 10:00:00,177.5,140.86,2.3936,41.91,229.25,1730.5,2026-01-30 00:45:52
6773,PRESS-001,2024-02-26 10:00:00,85.19,200.56,3.4893,124.3,388.46,467.25,2026-01-30 00:45:52
6774,PRESS-002,2024-02-26 10:00:00,88.97,197.97,3.9669,118.43,375.94,499.25,2026-01-30 00:45:52
6775,ASM-001,2024-02-26 10:00:00,24.2,5.64,1.2388,13.86,228.53,110.71,2026-01-30 00:45:52
6776,INJ-001,2024-02-26 11:00:00,190.46,149.58,2.2925,46.77,215.03,1759.54,2026-01-30 00:45:52
6777,INJ-002,2024-02-26 11:00:00,173.49,144.0,2.4388,41.14,211.99,1774.39,2026-01-30 00:45:52
6778,PRESS-001,2024-02-26 11:00:00,84.88,203.77,3.6252,121.31,380.82,503.25,2026-01-30 00:45:52
6779,PRESS-002,2024-02-26 11:00:00,90.27,200.44,3.6822,118.99,376.9,513.75,2026-01-30 00:45:52
6780,ASM-001,2024-02-26 11:00:00,26.14,4.1,1.2295,15.76,218.3,114.39,2026-01-30 00:45:52
6781,INJ-001,2024-02-26 12:00:00,189.72,152.83,2.5261,45.35,215.51,1795.31,2026-01-30 00:45:52
6782,INJ-002,2024-02-26 12:00:00,177.05,144.03,2.5041,41.49,221.67,1739.86,2026-01-30 00:45:52
6783,PRESS-001,2024-02-26 12:00:00,88.09,204.09,3.5571,118.93,372.42,507.57,2026-01-30 00:45:52
6784,PRESS-002,2024-02-26 12:00:00,88.42,200.57,3.5067,118.28,382.14,501.96,2026-01-30 00:45:52
6785,ASM-001,2024-02-26 12:00:00,25.23,3.82,1.0349,13.94,218.67,124.77,2026-01-30 00:45:52
6786,INJ-001,2024-02-26 13:00:00,189.72,147.46,2.6626,47.06,224.1,1827.39,2026-01-30 00:45:52
6787,INJ-002,2024-02-26 13:00:00,175.31,142.89,2.5798,42.82,218.48,1742.14,2026-01-30 00:45:52
6788,PRESS-001,2024-02-26 13:00:00,86.27,200.25,3.5379,119.35,379.01,497.04,2026-01-30 00:45:52
6789,PRESS-002,2024-02-26 13:00:00,90.84,192.6,3.8896,120.18,370.81,518.57,2026-01-30 00:45:52
6790,ASM-001,2024-02-26 13:00:00,26.96,3.74,1.2537,13.14,220.17,125.55,2026-01-30 00:45:52
6791,INJ-001,2024-02-26 14:00:00,191.26,150.77,2.2442,44.38,210.93,1794.12,2026-01-30 00:45:52
6792,INJ-002,2024-02-26 14:00:00,172.27,144.38,2.1368,46.59,221.99,1767.01,2026-01-30 00:45:52
6793,PRESS-001,2024-02-26 14:00:00,85.59,202.28,3.7161,120.08,377.34,481.3,2026-01-30 00:45:52
6794,PRESS-002,2024-02-26 14:00:00,91.52,200.46,3.3554,117.51,382.08,553.45,2026-01-30 00:45:52
6795,ASM-001,2024-02-26 14:00:00,22.79,7.28,1.1201,12.61,226.73,80.72,2026-01-30 00:45:52
6796,INJ-001,2024-02-26 15:00:00,191.3,145.22,2.402,46.14,223.58,1808.74,2026-01-30 00:45:52
6797,INJ-002,2024-02-26 15:00:00,174.42,149.18,2.3713,44.47,221.82,1759.83,2026-01-30 00:45:52
6798,PRESS-001,2024-02-26 15:00:00,83.0,197.18,3.3918,121.03,377.06,494.08,2026-01-30 00:45:52
6799,PRESS-002,2024-02-26 15:00:00,87.85,202.25,7.5401,115.08,380.8,513.93,2026-01-30 00:45:52
6800,ASM-001,2024-02-26 15:00:00,24.54,6.0,1.4252,13.37,221.02,105.81,2026-01-30 00:45:52
6801,INJ-001,2024-02-26 16:00:00,189.14,148.09,2.3489,44.16,223.69,1792.83,2026-01-30 00:45:52
6802,INJ-002,2024-02-26 16:00:00,172.69,143.58,2.3459,39.67,225.22,1738.14,2026-01-30 00:45:52
6803,PRESS-001,2024-02-26 16:00:00,88.53,201.26,3.133,120.56,378.41,505.8,2026-01-30 00:45:52
6804,PRESS-002,2024-02-26 16:00:00,91.23,200.11,3.7549,115.21,384.36,530.19,2026-01-30 00:45:52
6805,ASM-001,2024-02-26 16:00:00,27.32,5.57,1.259,14.51,220.43,69.71,2026-01-30 00:45:52
6806,INJ-001,2024-02-26 17:00:00,187.29,151.15,2.3992,46.21,224.36,1828.0,2026-01-30 00:45:52
6807,INJ-002,2024-02-26 17:00:00,176.34,149.01,2.2298,45.79,216.37,1751.39,2026-01-30 00:45:52
6808,PRESS-001,2024-02-26 17:00:00,81.55,194.4,3.1893,122.84,376.12,484.54,2026-01-30 00:45:52
6809,PRESS-002,2024-02-26 17:00:00,88.82,195.77,4.041,121.73,368.89,530.41,2026-01-30 00:45:52
6810,ASM-001,2024-02-26 17:00:00,20.88,1.92,1.2955,13.11,221.3,100.62,2026-01-30 00:45:52
6811,INJ-001,2024-02-26 18:00:00,186.75,151.97,2.5598,45.08,216.76,1807.79,2026-01-30 00:45:52
6812,INJ-002,2024-02-26 18:00:00,172.98,145.96,2.506,42.05,222.29,1754.1,2026-01-30 00:45:52
6813,PRESS-001,2024-02-26 18:00:00,85.83,197.92,3.4702,119.92,387.49,477.91,2026-01-30 00:45:52
6814,PRESS-002,2024-02-26 18:00:00,85.19,207.0,3.8618,119.1,383.21,535.44,2026-01-30 00:45:52
6815,ASM-001,2024-02-26 18:00:00,26.8,8.33,1.4254,15.33,225.36,137.84,2026-01-30 00:45:52
6816,INJ-001,2024-02-26 19:00:00,189.52,151.44,2.384,44.67,221.76,1792.22,2026-01-30 00:45:52
6817,INJ-002,2024-02-26 19:00:00,175.68,149.56,2.1272,43.84,216.98,1765.32,2026-01-30 00:45:52
6818,PRESS-001,2024-02-26 19:00:00,86.69,205.03,3.4149,120.29,384.02,513.17,2026-01-30 00:45:52
6819,PRESS-002,2024-02-26 19:00:00,83.02,195.94,3.914,117.58,384.06,540.84,2026-01-30 00:45:52
6820,ASM-001,2024-02-26 19:00:00,24.57,7.8,1.4912,17.04,216.15,96.3,2026-01-30 00:45:52
6821,INJ-001,2024-02-26 20:00:00,188.09,147.87,2.6731,43.71,219.49,1821.44,2026-01-30 00:45:52
6822,INJ-002,2024-02-26 20:00:00,178.45,143.09,1.7648,44.69,218.21,1733.85,2026-01-30 00:45:52
6823,PRESS-001,2024-02-26 20:00:00,87.05,203.39,3.9428,119.08,380.78,504.67,2026-01-30 00:45:52
6824,PRESS-002,2024-02-26 20:00:00,90.47,201.1,3.8895,116.87,376.25,518.72,2026-01-30 00:45:52
6825,ASM-001,2024-02-26 20:00:00,24.33,7.32,0.7838,14.69,218.06,137.49,2026-01-30 00:45:52
6826,INJ-001,2024-02-26 21:00:00,188.63,154.0,2.3814,46.1,227.16,1802.25,2026-01-30 00:45:52
6827,INJ-002,2024-02-26 21:00:00,171.99,148.32,1.9387,42.53,221.15,1733.86,2026-01-30 00:45:52
6828,PRESS-001,2024-02-26 21:00:00,83.72,202.07,3.4603,119.68,375.52,491.38,2026-01-30 00:45:52
6829,PRESS-002,2024-02-26 21:00:00,85.5,197.58,6.9803,118.21,373.77,546.94,2026-01-30 00:45:52
6830,ASM-001,2024-02-26 21:00:00,30.39,11.67,0.9213,15.18,214.85,92.88,2026-01-30 00:45:52
6831,INJ-001,2024-02-26 22:00:00,187.59,152.01,2.9557,43.45,224.78,1775.29,2026-01-30 00:45:52
6832,INJ-002,2024-02-26 22:00:00,174.86,143.24,2.1325,42.4,215.96,1752.74,2026-01-30 00:45:52
6833,PRESS-001,2024-02-26 22:00:00,83.53,194.28,3.5415,119.1,368.97,517.2,2026-01-30 00:45:52
6834,PRESS-002,2024-02-26 22:00:00,84.14,191.13,3.9467,116.72,386.07,501.69,2026-01-30 00:45:52
6835,ASM-001,2024-02-26 22:00:00,25.94,7.75,1.5832,14.38,226.9,81.45,2026-01-30 00:45:52
6836,INJ-001,2024-02-26 23:00:00,186.98,152.82,2.6433,48.07,216.24,1759.34,2026-01-30 00:45:52
6837,INJ-002,2024-02-26 23:00:00,174.84,147.8,2.1525,47.18,226.07,1751.07,2026-01-30 00:45:52
6838,PRESS-001,2024-02-26 23:00:00,78.71,202.39,3.9104,120.74,377.9,500.2,2026-01-30 00:45:52
