timestamp,equipment_id,status,downtime_reason,duration_min,loss_category,is_planned
2024-01-15 20:25:00,LINE-B-01,Stopped,Quality_Issue,38,품질손실,False
2024-01-15 21:03:00,LINE-B-01,Running,,225,,False
2024-01-16 00:48:00,LINE-B-01,Stopped,Quality_Issue,78,품질손실,False
2024-01-16 02:06:00,LINE-B-01,Running,,212,,False
2024-01-16 05:38:00,LINE-B-01,Stopped,Maintenance,35,계획정지,True
2024-01-16 06:13:00,LINE-B-01,Running,,126,,False
2024-01-16 08:19:00,LINE-B-01,Stopped,Setup,42,세팅/교체손실,False
2024-01-16 09:01:00,LINE-B-01,Running,,305,,False
2024-01-16 14:06:00,LINE-B-01,Stopped,Cleaning,11,계획정지,True
2024-01-16 14:17:00,LINE-B-01,Running,,137,,False
2024-01-16 16:34:00,LINE-B-01,Stopped,Quality_Issue,10,품질손실,False
2024-01-16 16:44:00,LINE-B-01,Running,,219,,False
2024-01-16 20:23:00,LINE-B-01,Stopped,Material_Change,45,세팅/교체손실,False
2024-01-16 21:08:00,LINE-B-01,Running,,280,,False
2024-01-17 01:48:00,LINE-B-01,Stopped,Setup,42,세팅/교체손실,False
2024-01-17 02:30:00,LINE-B-01,Running,,322,,False
2024-01-17 07:52:00,LINE-B-01,Stopped,Maintenance,50,계획정지,True
2024-01-17 08:42:00,LINE-B-01,Running,,335,,False
2024-01-17 14:17:00,LINE-B-01,Stopped,Maintenance,44,계획정지,True
2024-01-17 15:01:00,LINE-B-01,Running,,331,,False
2024-01-17 20:32:00,LINE-B-01,Stopped,Setup,48,세팅/교체손실,False
2024-01-17 21:20:00,LINE-B-01,Running,,131,,False
2024-01-17 23:31:00,LINE-B-01,Stopped,Maintenance,55,계획정지,True
2024-01-18 00:26:00,LINE-B-01,Running,,217,,False
2024-01-18 04:03:00,LINE-B-01,Stopped,Lunch_Break,67,계획정지,True
2024-01-18 05:10:00,LINE-B-01,Running,,160,,False
2024-01-18 07:50:00,LINE-B-01,Stopped,Tool_Change,80,세팅/교체손실,False
2024-01-18 09:10:00,LINE-B-01,Running,,128,,False
2024-01-18 11:18:00,LINE-B-01,Stopped,Cleaning,23,계획정지,True
2024-01-18 11:41:00,LINE-B-01,Running,,251,,False
2024-01-18 15:52:00,LINE-B-01,Stopped,Cleaning,46,계획정지,True
2024-01-18 16:38:00,LINE-B-01,Running,,185,,False
2024-01-18 19:43:00,LINE-B-01,Stopped,Material_Change,66,세팅/교체손실,False
2024-01-18 20:49:00,LINE-B-01,Running,,144,,False
2024-01-18 23:13:00,LINE-B-01,Stopped,Tool_Change,25,세팅/교체손실,False
2024-01-18 23:38:00,LINE-B-01,Running,,329,,False
2024-01-19 05:07:00,LINE-B-01,Stopped,Breakdown,66,고장손실,False
2024-01-19 06:13:00,LINE-B-01,Running,,123,,False
2024-01-19 08:16:00,LINE-B-01,Stopped,Setup,68,세팅/교체손실,False
2024-01-19 09:24:00,LINE-B-01,Running,,250,,False
2024-01-19 13:34:00,LINE-B-01,Stopped,Tool_Change,84,세팅/교체손실,False
2024-01-19 14:58:00,LINE-B-01,Running,,310,,False
2024-01-19 20:08:00,LINE-B-01,Stopped,Quality_Issue,70,품질손실,False
2024-01-19 21:18:00,LINE-B-01,Running,,243,,False
2024-01-20 01:21:00,LINE-B-01,Stopped,Breakdown,70,고장손실,False
2024-01-20 02:31:00,LINE-B-01,Running,,295,,False
2024-01-20 07:26:00,LINE-B-01,Stopped,Breakdown,71,고장손실,False
2024-01-20 08:37:00,LINE-B-01,Running,,263,,False
2024-01-20 13:00:00,LINE-B-01,Stopped,Maintenance,55,계획정지,True
2024-01-20 13:55:00,LINE-B-01,Running,,122,,False
2024-01-20 15:57:00,LINE-B-01,Stopped,Quality_Issue,19,품질손실,False
2024-01-20 16:16:00,LINE-B-01,Running,,184,,False
2024-01-20 19:20:00,LINE-B-01,Stopped,Lunch_Break,65,계획정지,True
2024-01-20 20:25:00,LINE-B-01,Running,,280,,False
2024-01-21 01:05:00,LINE-B-01,Stopped,Setup,17,세팅/교체손실,False
2024-01-21 01:22:00,LINE-B-01,Running,,150,,False
2024-01-21 03:52:00,LINE-B-01,Stopped,Breakdown,13,고장손실,False
2024-01-21 04:05:00,LINE-B-01,Running,,128,,False
2024-01-21 06:13:00,LINE-B-01,Stopped,Cleaning,37,계획정지,True
2024-01-21 06:50:00,LINE-B-01,Running,,188,,False
2024-01-21 09:58:00,LINE-B-01,Stopped,Cleaning,21,계획정지,True
2024-01-21 10:19:00,LINE-B-01,Running,,210,,False
2024-01-21 13:49:00,LINE-B-01,Stopped,Tool_Change,73,세팅/교체손실,False
2024-01-21 15:02:00,LINE-B-01,Running,,147,,False
2024-01-21 17:29:00,LINE-B-01,Stopped,Tool_Change,25,세팅/교체손실,False
2024-01-21 17:54:00,LINE-B-01,Running,,164,,False
2024-01-21 20:38:00,LINE-B-01,Stopped,Tool_Change,40,세팅/교체손실,False
2024-01-21 21:18:00,LINE-B-01,Running,,270,,False
2024-01-22 01:48:00,LINE-B-01,Stopped,Lunch_Break,31,계획정지,True
2024-01-22 02:19:00,LINE-B-01,Running,,241,,False
2024-01-22 06:20:00,LINE-B-01,Stopped,Maintenance,29,계획정지,True
2024-01-22 06:49:00,LINE-B-01,Running,,324,,False
2024-01-22 12:13:00,LINE-B-01,Stopped,Setup,70,세팅/교체손실,False
2024-01-22 13:23:00,LINE-B-01,Running,,173,,False
2024-01-22 16:16:00,LINE-B-01,Stopped,Maintenance,17,계획정지,True
2024-01-22 16:33:00,LINE-B-01,Running,,230,,False
2024-01-22 20:23:00,LINE-B-01,Stopped,Lunch_Break,75,계획정지,True
2024-01-22 21:38:00,LINE-B-01,Running,,201,,False
2024-01-23 00:59:00,LINE-B-01,Stopped,Quality_Issue,53,품질손실,False
2024-01-23 01:52:00,LINE-B-01,Running,,249,,False
2024-01-23 06:01:00,LINE-B-01,Stopped,Breakdown,18,고장손실,False
2024-01-23 06:19:00,LINE-B-01,Running,,161,,False
2024-01-23 09:00:00,LINE-B-01,Stopped,Maintenance,55,계획정지,True
2024-01-23 09:55:00,LINE-B-01,Running,,131,,False
2024-01-23 12:06:00,LINE-B-01,Stopped,Lunch_Break,85,계획정지,True
2024-01-23 13:31:00,LINE-B-01,Running,,352,,False
2024-01-23 19:23:00,LINE-B-01,Stopped,Tool_Change,45,세팅/교체손실,False
2024-01-23 20:08:00,LINE-B-01,Running,,165,,False
2024-01-23 22:53:00,LINE-B-01,Stopped,Tool_Change,56,세팅/교체손실,False
2024-01-23 23:49:00,LINE-B-01,Running,,273,,False
2024-01-24 04:22:00,LINE-B-01,Stopped,Lunch_Break,11,계획정지,True
2024-01-24 04:33:00,LINE-B-01,Running,,179,,False
2024-01-24 07:32:00,LINE-B-01,Stopped,Quality_Issue,16,품질손실,False
2024-01-24 07:48:00,LINE-B-01,Running,,254,,False
2024-01-24 12:02:00,LINE-B-01,Stopped,Material_Change,23,세팅/교체손실,False
2024-01-24 12:25:00,LINE-B-01,Running,,339,,False
2024-01-24 18:04:00,LINE-B-01,Stopped,Cleaning,30,계획정지,True
2024-01-24 18:34:00,LINE-B-01,Running,,324,,False
2024-01-24 23:58:00,LINE-B-01,Stopped,Tool_Change,37,세팅/교체손실,False
2024-01-25 00:35:00,LINE-B-01,Running,,302,,False
2024-01-25 05:37:00,LINE-B-01,Stopped,Maintenance,33,계획정지,True
2024-01-25 06:10:00,LINE-B-01,Running,,310,,False
2024-01-25 11:20:00,LINE-B-01,Stopped,Material_Change,69,세팅/교체손실,False
2024-01-25 12:29:00,LINE-B-01,Running,,139,,False
2024-01-25 14:48:00,LINE-B-01,Stopped,Material_Change,55,세팅/교체손실,False
2024-01-25 15:43:00,LINE-B-01,Running,,258,,False
2024-01-25 20:01:00,LINE-B-01,Stopped,Quality_Issue,60,품질손실,False
2024-01-25 21:01:00,LINE-B-01,Running,,299,,False
2024-01-26 02:00:00,LINE-B-01,Stopped,Setup,57,세팅/교체손실,False
2024-01-26 02:57:00,LINE-B-01,Running,,280,,False
2024-01-26 07:37:00,LINE-B-01,Stopped,Quality_Issue,88,품질손실,False
2024-01-26 09:05:00,LINE-B-01,Running,,125,,False
2024-01-26 11:10:00,LINE-B-01,Stopped,Material_Change,76,세팅/교체손실,False
2024-01-26 12:26:00,LINE-B-01,Running,,258,,False
2024-01-26 16:44:00,LINE-B-01,Stopped,Tool_Change,75,세팅/교체손실,False
2024-01-26 17:59:00,LINE-B-01,Running,,257,,False
2024-01-26 22:16:00,LINE-B-01,Stopped,Lunch_Break,70,계획정지,True
2024-01-26 23:26:00,LINE-B-01,Running,,359,,False
2024-01-27 05:25:00,LINE-B-01,Stopped,Setup,11,세팅/교체손실,False
2024-01-27 05:36:00,LINE-B-01,Running,,258,,False
2024-01-27 09:54:00,LINE-B-01,Stopped,Maintenance,82,계획정지,True
2024-01-27 11:16:00,LINE-B-01,Running,,223,,False
2024-01-27 14:59:00,LINE-B-01,Stopped,Tool_Change,19,세팅/교체손실,False
2024-01-27 15:18:00,LINE-B-01,Running,,120,,False
2024-01-27 17:18:00,LINE-B-01,Stopped,Quality_Issue,22,품질손실,False
2024-01-27 17:40:00,LINE-B-01,Running,,247,,False
2024-01-27 21:47:00,LINE-B-01,Stopped,Breakdown,89,고장손실,False
2024-01-27 23:16:00,LINE-B-01,Running,,229,,False
2024-01-28 03:05:00,LINE-B-01,Stopped,Quality_Issue,34,품질손실,False
2024-01-28 03:39:00,LINE-B-01,Running,,335,,False
2024-01-28 09:14:00,LINE-B-01,Stopped,Breakdown,32,고장손실,False
2024-01-28 09:46:00,LINE-B-01,Running,,251,,False
2024-01-28 13:57:00,LINE-B-01,Stopped,Cleaning,53,계획정지,True
2024-01-28 14:50:00,LINE-B-01,Running,,143,,False
2024-01-28 17:13:00,LINE-B-01,Stopped,Setup,10,세팅/교체손실,False
2024-01-28 17:23:00,LINE-B-01,Running,,310,,False
2024-01-28 22:33:00,LINE-B-01,Stopped,Cleaning,43,계획정지,True
2024-01-28 23:16:00,LINE-B-01,Running,,222,,False
2024-01-29 02:58:00,LINE-B-01,Stopped,Quality_Issue,16,품질손실,False
2024-01-29 03:14:00,LINE-B-01,Running,,280,,False
2024-01-29 07:54:00,LINE-B-01,Stopped,Cleaning,34,계획정지,True
2024-01-29 08:28:00,LINE-B-01,Running,,235,,False
2024-01-29 12:23:00,LINE-B-01,Stopped,Lunch_Break,85,계획정지,True
2024-01-29 13:48:00,LINE-B-01,Running,,120,,False
2024-01-29 15:48:00,LINE-B-01,Stopped,Maintenance,27,계획정지,True
2024-01-29 16:15:00,LINE-B-01,Running,,176,,False
2024-01-29 19:11:00,LINE-B-01,Stopped,Material_Change,13,세팅/교체손실,False
2024-01-29 19:24:00,LINE-B-01,Running,,298,,False
2024-01-30 00:22:00,LINE-B-01,Stopped,Breakdown,76,고장손실,False
2024-01-30 01:38:00,LINE-B-01,Running,,195,,False
2024-01-30 04:53:00,LINE-B-01,Stopped,Cleaning,50,계획정지,True
2024-01-30 05:43:00,LINE-B-01,Running,,344,,False
2024-01-30 11:27:00,LINE-B-01,Stopped,Setup,11,세팅/교체손실,False
2024-01-30 11:38:00,LINE-B-01,Running,,162,,False
2024-01-30 14:20:00,LINE-B-01,Stopped,Quality_Issue,54,품질손실,False
2024-01-30 15:14:00,LINE-B-01,Running,,278,,False
2024-01-30 19:52:00,LINE-B-01,Stopped,Tool_Change,82,세팅/교체손실,False
2024-01-30 21:14:00,LINE-B-01,Running,,121,,False
2024-01-30 23:15:00,LINE-B-01,Stopped,Quality_Issue,62,품질손실,False
2024-01-31 00:17:00,LINE-B-01,Running,,134,,False
2024-01-31 02:31:00,LINE-B-01,Stopped,Setup,47,세팅/교체손실,False
2024-01-31 03:18:00,LINE-B-01,Running,,289,,False
2024-01-31 08:07:00,LINE-B-01,Stopped,Quality_Issue,80,품질손실,False
2024-01-31 09:27:00,LINE-B-01,Running,,125,,False
2024-01-31 11:32:00,LINE-B-01,Stopped,Breakdown,73,고장손실,False
2024-01-31 12:45:00,LINE-B-01,Running,,267,,False
2024-01-31 17:12:00,LINE-B-01,Stopped,Cleaning,45,계획정지,True
2024-01-31 17:57:00,LINE-B-01,Running,,224,,False
2024-01-31 21:41:00,LINE-B-01,Stopped,Cleaning,54,계획정지,True
2024-01-31 22:35:00,LINE-B-01,Running,,183,,False
