timestamp,equipment_id,power_kwh,voltage,current,power_factor
2024-01-21 09:45:00,LINE-A-02,16.42,214.6,83.2,0.913
2024-01-21 10:00:00,LINE-A-02,16.59,220.4,81.83,0.937
2024-01-21 10:15:00,LINE-A-02,18.34,224.8,88.66,0.927
2024-01-21 10:30:00,LINE-A-02,13.38,216.9,67.06,0.928
2024-01-21 10:45:00,LINE-A-02,16.76,221.0,82.42,0.897
2024-01-21 11:00:00,LINE-A-02,15.38,222.4,75.2,0.912
2024-01-21 11:15:00,LINE-A-02,18.49,221.3,90.8,0.891
2024-01-21 11:30:00,LINE-A-02,16.17,227.6,77.24,0.946
2024-01-21 11:45:00,LINE-A-02,13.47,223.4,65.56,0.922
2024-01-21 12:00:00,LINE-A-02,7.37,222.6,35.98,0.922
2024-01-21 12:15:00,LINE-A-02,6.02,223.7,29.25,0.917
2024-01-21 12:30:00,LINE-A-02,6.53,224.7,31.62,0.939
2024-01-21 12:45:00,LINE-A-02,6.89,216.6,34.59,0.958
2024-01-21 13:00:00,LINE-A-02,12.7,220.7,62.56,0.901
2024-01-21 13:15:00,LINE-A-02,14.18,217.6,70.84,0.912
2024-01-21 13:30:00,LINE-A-02,19.58,221.6,96.08,0.881
2024-01-21 13:45:00,LINE-A-02,15.19,229.9,71.81,0.937
2024-01-21 14:00:00,LINE-A-02,14.43,219.5,71.43,0.917
2024-01-21 14:15:00,LINE-A-02,14.81,219.4,73.39,0.92
2024-01-21 14:30:00,LINE-A-02,14.37,220.0,71.01,0.919
2024-01-21 14:45:00,LINE-A-02,14.6,224.0,70.83,0.897
2024-01-21 15:00:00,LINE-A-02,16.09,226.8,77.12,0.895
2024-01-21 15:15:00,LINE-A-02,15.56,209.4,80.8,0.926
2024-01-21 15:30:00,LINE-A-02,14.01,217.4,70.02,0.915
2024-01-21 15:45:00,LINE-A-02,12.87,218.2,64.11,0.961
2024-01-21 16:00:00,LINE-A-02,17.55,225.3,84.68,0.913
2024-01-21 16:15:00,LINE-A-02,16.07,220.8,79.12,0.912
2024-01-21 16:30:00,LINE-A-02,19.31,226.6,92.63,0.898
2024-01-21 16:45:00,LINE-A-02,16.11,227.1,77.1,0.911
2024-01-21 17:00:00,LINE-A-02,13.82,214.0,70.18,0.897
2024-01-21 17:15:00,LINE-A-02,16.86,221.1,82.85,0.927
2024-01-21 17:30:00,LINE-A-02,15.48,226.8,74.16,0.907
2024-01-21 17:45:00,LINE-A-02,13.29,229.0,63.08,0.92
2024-01-21 18:00:00,LINE-A-02,13.25,221.6,64.99,0.909
2024-01-21 18:15:00,LINE-A-02,13.45,215.5,67.83,0.914
2024-01-21 18:30:00,LINE-A-02,11.5,216.8,57.65,0.921
2024-01-21 18:45:00,LINE-A-02,12.05,213.8,61.26,0.94
2024-01-21 19:00:00,LINE-A-02,15.42,212.7,78.76,0.936
2024-01-21 19:15:00,LINE-A-02,12.26,225.6,59.06,0.913
2024-01-21 19:30:00,LINE-A-02,12.48,220.0,61.68,0.903
2024-01-21 19:45:00,LINE-A-02,11.88,226.1,57.1,0.953
2024-01-21 20:00:00,LINE-A-02,11.69,220.1,57.74,0.913
2024-01-21 20:15:00,LINE-A-02,12.36,224.7,59.78,0.934
2024-01-21 20:30:00,LINE-A-02,12.45,227.4,59.5,0.909
2024-01-21 20:45:00,LINE-A-02,11.32,208.4,59.02,0.942
2024-01-21 21:00:00,LINE-A-02,11.05,218.6,54.92,0.919
2024-01-21 21:15:00,LINE-A-02,9.32,227.5,44.51,0.92
2024-01-21 21:30:00,LINE-A-02,13.45,222.0,65.89,0.914
2024-01-21 21:45:00,LINE-A-02,12.82,220.6,63.16,0.896
2024-01-21 22:00:00,LINE-A-02,5.8,218.8,28.83,0.934
2024-01-21 22:15:00,LINE-A-02,4.48,220.7,22.08,0.89
2024-01-21 22:30:00,LINE-A-02,7.36,223.3,35.8,0.939
2024-01-21 22:45:00,LINE-A-02,4.77,229.2,22.61,0.881
2024-01-21 23:00:00,LINE-A-02,6.22,213.3,31.68,0.911
2024-01-21 23:15:00,LINE-A-02,6.9,217.4,34.51,0.859
2024-01-21 23:30:00,LINE-A-02,7.46,218.4,37.11,0.946
2024-01-21 23:45:00,LINE-A-02,6.87,220.3,33.91,0.952
2024-01-22 00:00:00,LINE-A-02,4.49,217.9,22.4,0.922
2024-01-22 00:15:00,LINE-A-02,3.86,226.3,18.56,0.922
2024-01-22 00:30:00,LINE-A-02,4.2,219.3,20.84,0.934
2024-01-22 00:45:00,LINE-A-02,4.62,206.8,24.26,0.939
2024-01-22 01:00:00,LINE-A-02,6.11,221.4,29.99,0.909
2024-01-22 01:15:00,LINE-A-02,4.74,213.8,24.11,0.914
2024-01-22 01:30:00,LINE-A-02,6.82,223.7,33.13,0.922
2024-01-22 01:45:00,LINE-A-02,4.43,222.8,21.61,0.898
2024-01-22 02:00:00,LINE-A-02,5.36,222.9,26.13,0.908
2024-01-22 02:15:00,LINE-A-02,5.65,209.3,29.31,0.958
2024-01-22 02:30:00,LINE-A-02,6.68,216.6,33.5,0.9
2024-01-22 02:45:00,LINE-A-02,5.25,218.0,26.18,0.963
2024-01-22 03:00:00,LINE-A-02,4.87,222.5,23.77,0.934
2024-01-22 03:15:00,LINE-A-02,5.33,225.5,25.72,0.927
2024-01-22 03:30:00,LINE-A-02,4.86,217.9,24.23,0.958
2024-01-22 03:45:00,LINE-A-02,9.04,221.7,44.31,0.931
2024-01-22 04:00:00,LINE-A-02,6.97,221.2,34.26,0.91
2024-01-22 04:15:00,LINE-A-02,7.41,210.3,38.31,0.901
2024-01-22 04:30:00,LINE-A-02,5.16,223.5,25.1,0.932
2024-01-22 04:45:00,LINE-A-02,5.83,231.4,27.38,0.904
2024-01-22 05:00:00,LINE-A-02,4.77,226.1,22.94,0.925
2024-01-22 05:15:00,LINE-A-02,5.0,219.6,24.74,0.901
2024-01-22 05:30:00,LINE-A-02,7.35,209.6,38.11,0.933
2024-01-22 05:45:00,LINE-A-02,4.35,214.4,22.05,0.927
2024-01-22 06:00:00,LINE-A-02,4.41,218.0,21.99,0.937
2024-01-22 06:15:00,LINE-A-02,4.84,219.4,23.96,0.886
2024-01-22 06:30:00,LINE-A-02,4.76,219.0,23.6,0.914
2024-01-22 06:45:00,LINE-A-02,6.74,222.4,32.93,0.91
2024-01-22 07:00:00,LINE-A-02,4.88,221.5,23.94,0.93
2024-01-22 07:15:00,LINE-A-02,6.76,216.4,33.94,0.922
2024-01-22 07:30:00,LINE-A-02,4.78,225.7,23.01,0.9
2024-01-22 07:45:00,LINE-A-02,5.46,225.7,26.29,0.929
2024-01-22 08:00:00,LINE-A-02,15.52,221.8,76.06,0.924
2024-01-22 08:15:00,LINE-A-02,14.68,215.8,73.95,0.922
2024-01-22 08:30:00,LINE-A-02,16.12,226.0,77.54,0.896
2024-01-22 08:45:00,LINE-A-02,16.43,217.3,82.17,0.966
2024-01-22 09:00:00,LINE-A-02,15.75,222.7,76.87,0.925
2024-01-22 09:15:00,LINE-A-02,15.2,224.4,73.61,0.926
2024-01-22 09:30:00,LINE-A-02,13.45,219.6,66.55,0.936
2024-01-22 09:45:00,LINE-A-02,18.17,224.4,88.04,0.938
2024-01-22 10:00:00,LINE-A-02,19.61,211.7,100.69,0.883
2024-01-22 10:15:00,LINE-A-02,16.98,223.5,82.54,0.933
2024-01-22 10:30:00,LINE-A-02,16.75,227.9,79.87,0.913
2024-01-22 10:45:00,LINE-A-02,16.52,214.4,83.74,0.929
2024-01-22 11:00:00,LINE-A-02,15.61,221.3,76.66,0.886
2024-01-22 11:15:00,LINE-A-02,18.32,222.4,89.52,0.945
2024-01-22 11:30:00,LINE-A-02,13.22,220.5,65.18,0.926
2024-01-22 11:45:00,LINE-A-02,17.75,224.5,85.97,0.947
2024-01-22 12:00:00,LINE-A-02,4.62,206.1,24.35,0.895
2024-01-22 12:15:00,LINE-A-02,6.04,223.5,29.37,0.934
2024-01-22 12:30:00,LINE-A-02,5.71,224.9,27.61,0.92
2024-01-22 12:45:00,LINE-A-02,4.02,221.1,19.79,0.927
2024-01-22 13:00:00,LINE-A-02,17.61,213.1,89.81,0.925
2024-01-22 13:15:00,LINE-A-02,13.88,205.2,73.5,0.909
2024-01-22 13:30:00,LINE-A-02,13.61,215.7,68.58,0.91
2024-01-22 13:45:00,LINE-A-02,16.77,228.4,79.84,0.893
2024-01-22 14:00:00,LINE-A-02,15.3,214.3,77.6,0.95
2024-01-22 14:15:00,LINE-A-02,14.92,220.4,73.58,0.888
2024-01-22 14:30:00,LINE-A-02,17.18,226.1,82.58,0.898
2024-01-22 14:45:00,LINE-A-02,13.81,222.1,67.58,0.934
2024-01-22 15:00:00,LINE-A-02,14.3,218.4,71.18,0.929
2024-01-22 15:15:00,LINE-A-02,17.49,216.4,87.83,0.92
2024-01-22 15:30:00,LINE-A-02,15.45,226.2,74.28,0.905
2024-01-22 15:45:00,LINE-A-02,13.82,220.8,68.05,0.914
2024-01-22 16:00:00,LINE-A-02,15.42,217.2,77.14,0.94
2024-01-22 16:15:00,LINE-A-02,16.13,214.3,81.84,0.888
2024-01-22 16:30:00,LINE-A-02,16.61,222.0,81.35,0.901
2024-01-22 16:45:00,LINE-A-02,17.53,223.6,85.21,0.924
2024-01-22 17:00:00,LINE-A-02,15.63,210.0,80.91,0.902
2024-01-22 17:15:00,LINE-A-02,14.74,218.2,73.41,0.902
2024-01-22 17:30:00,LINE-A-02,16.93,220.9,83.32,0.937
2024-01-22 17:45:00,LINE-A-02,16.11,223.6,78.3,0.925
2024-01-22 18:00:00,LINE-A-02,12.34,217.6,61.66,0.904
2024-01-22 18:15:00,LINE-A-02,13.31,213.8,67.68,0.944
2024-01-22 18:30:00,LINE-A-02,13.05,219.2,64.68,0.923
2024-01-22 18:45:00,LINE-A-02,11.49,225.7,55.34,0.928
2024-01-22 19:00:00,LINE-A-02,10.93,225.0,52.83,0.939
2024-01-22 19:15:00,LINE-A-02,13.56,223.0,66.08,0.891
2024-01-22 19:30:00,LINE-A-02,14.58,217.8,72.76,0.922
2024-01-22 19:45:00,LINE-A-02,16.11,217.6,80.47,0.924
2024-01-22 20:00:00,LINE-A-02,12.23,226.5,58.7,0.945
2024-01-22 20:15:00,LINE-A-02,10.22,217.7,51.01,0.914
2024-01-22 20:30:00,LINE-A-02,12.23,219.6,60.56,0.934
2024-01-22 20:45:00,LINE-A-02,11.73,224.8,56.7,0.91
2024-01-22 21:00:00,LINE-A-02,12.92,218.5,64.23,0.88
2024-01-22 21:15:00,LINE-A-02,10.34,218.9,51.33,0.927
2024-01-22 21:30:00,LINE-A-02,11.56,218.2,57.57,0.908
2024-01-22 21:45:00,LINE-A-02,11.54,220.8,56.83,0.918
2024-01-22 22:00:00,LINE-A-02,6.64,218.9,32.96,0.899
2024-01-22 22:15:00,LINE-A-02,4.75,219.1,23.58,0.915
2024-01-22 22:30:00,LINE-A-02,5.41,224.8,26.14,0.957
2024-01-22 22:45:00,LINE-A-02,4.77,216.7,23.92,0.914
2024-01-22 23:00:00,LINE-A-02,3.63,217.2,18.18,0.955
2024-01-22 23:15:00,LINE-A-02,6.11,224.5,29.57,0.924
2024-01-22 23:30:00,LINE-A-02,7.06,226.4,33.88,0.933
2024-01-22 23:45:00,LINE-A-02,6.17,219.7,30.53,0.898
2024-01-23 00:00:00,LINE-A-02,8.56,218.0,42.67,0.889
2024-01-23 00:15:00,LINE-A-02,5.14,224.8,24.86,0.933
2024-01-23 00:30:00,LINE-A-02,4.13,225.8,19.9,0.888
2024-01-23 00:45:00,LINE-A-02,6.04,217.9,30.13,0.911
2024-01-23 01:00:00,LINE-A-02,2.71,224.4,13.13,0.94
2024-01-23 01:15:00,LINE-A-02,4.56,222.7,22.26,0.942
2024-01-23 01:30:00,LINE-A-02,7.18,215.8,36.14,0.916
2024-01-23 01:45:00,LINE-A-02,3.5,220.9,17.22,0.916
2024-01-23 02:00:00,LINE-A-02,3.69,219.0,18.31,0.931
2024-01-23 02:15:00,LINE-A-02,5.87,223.7,28.53,0.896
2024-01-23 02:30:00,LINE-A-02,4.25,219.8,21.04,0.924
2024-01-23 02:45:00,LINE-A-02,4.65,228.2,22.14,0.934
2024-01-23 03:00:00,LINE-A-02,2.07,218.2,10.33,0.954
2024-01-23 03:15:00,LINE-A-02,3.97,221.5,19.47,0.905
2024-01-23 03:30:00,LINE-A-02,2.84,213.1,14.49,0.925
2024-01-23 03:45:00,LINE-A-02,4.11,218.0,20.47,0.892
2024-01-23 04:00:00,LINE-A-02,6.32,219.1,31.37,0.941
2024-01-23 04:15:00,LINE-A-02,4.88,217.0,24.45,0.904
2024-01-23 04:30:00,LINE-A-02,5.58,214.3,28.28,0.929
2024-01-23 04:45:00,LINE-A-02,8.35,220.5,41.14,0.922
2024-01-23 05:00:00,LINE-A-02,6.62,226.4,31.77,0.93
2024-01-23 05:15:00,LINE-A-02,6.15,215.3,31.06,0.926
2024-01-23 05:30:00,LINE-A-02,4.27,218.3,21.28,0.908
2024-01-23 05:45:00,LINE-A-02,5.13,221.7,25.17,0.917
2024-01-23 06:00:00,LINE-A-02,5.89,219.3,29.19,0.909
2024-01-23 06:15:00,LINE-A-02,3.79,218.3,18.89,0.949
2024-01-23 06:30:00,LINE-A-02,9.52,208.2,49.73,0.934
2024-01-23 06:45:00,LINE-A-02,4.77,220.2,23.53,0.948
2024-01-23 07:00:00,LINE-A-02,4.98,214.1,25.27,0.913
2024-01-23 07:15:00,LINE-A-02,7.24,216.8,36.31,0.94
2024-01-23 07:30:00,LINE-A-02,5.36,226.5,25.72,0.965
2024-01-23 07:45:00,LINE-A-02,6.43,217.8,32.11,0.945
2024-01-23 08:00:00,LINE-A-02,18.71,224.3,90.64,0.898
2024-01-23 08:15:00,LINE-A-02,19.2,223.4,93.43,0.929
2024-01-23 08:30:00,LINE-A-02,15.99,228.2,76.2,0.936
2024-01-23 08:45:00,LINE-A-02,16.54,211.1,85.14,0.923
2024-01-23 09:00:00,LINE-A-02,16.0,220.2,79.0,0.884
2024-01-23 09:15:00,LINE-A-02,16.87,211.1,86.87,0.916
2024-01-23 09:30:00,LINE-A-02,17.29,222.8,84.35,0.919
2024-01-23 09:45:00,LINE-A-02,13.73,213.5,69.91,0.899
2024-01-23 10:00:00,LINE-A-02,14.68,224.5,71.05,0.931
2024-01-23 10:15:00,LINE-A-02,16.71,219.4,82.79,0.928
2024-01-23 10:30:00,LINE-A-02,19.33,212.3,98.98,0.944
2024-01-23 10:45:00,LINE-A-02,16.23,223.0,79.11,0.914
2024-01-23 11:00:00,LINE-A-02,15.55,222.9,75.82,0.927
2024-01-23 11:15:00,LINE-A-02,15.37,217.8,76.67,0.937
2024-01-23 11:30:00,LINE-A-02,15.48,218.9,76.88,0.927
2024-01-23 11:45:00,LINE-A-02,15.1,206.4,79.56,0.956
2024-01-23 12:00:00,LINE-A-02,3.87,226.0,18.6,0.916
2024-01-23 12:15:00,LINE-A-02,7.57,227.1,36.25,0.949
2024-01-23 12:30:00,LINE-A-02,5.15,219.4,25.5,0.932
2024-01-23 12:45:00,LINE-A-02,6.5,221.5,31.89,0.902
2024-01-23 13:00:00,LINE-A-02,16.55,215.3,83.56,0.946
2024-01-23 13:15:00,LINE-A-02,15.1,224.1,73.24,0.931
2024-01-23 13:30:00,LINE-A-02,17.82,219.8,88.14,0.939
2024-01-23 13:45:00,LINE-A-02,15.53,219.4,76.96,0.944
2024-01-23 14:00:00,LINE-A-02,12.41,212.0,63.65,0.902
2024-01-23 14:15:00,LINE-A-02,13.36,226.0,64.25,0.893
2024-01-23 14:30:00,LINE-A-02,15.06,216.9,75.48,0.91
2024-01-23 14:45:00,LINE-A-02,13.41,214.4,67.99,0.904
2024-01-23 15:00:00,LINE-A-02,14.55,214.0,73.92,0.915
2024-01-23 15:15:00,LINE-A-02,17.43,221.1,85.68,0.933
2024-01-23 15:30:00,LINE-A-02,13.82,221.8,67.73,0.921
2024-01-23 15:45:00,LINE-A-02,14.05,221.0,69.09,0.937
2024-01-23 16:00:00,LINE-A-02,15.3,232.5,71.53,0.932
2024-01-23 16:15:00,LINE-A-02,18.11,214.6,91.76,0.903
2024-01-23 16:30:00,LINE-A-02,12.1,226.6,58.02,0.97
2024-01-23 16:45:00,LINE-A-02,11.09,218.0,55.29,0.901
2024-01-23 17:00:00,LINE-A-02,14.28,216.1,71.86,0.924
2024-01-23 17:15:00,LINE-A-02,15.22,219.6,75.34,0.915
2024-01-23 17:30:00,LINE-A-02,15.19,227.5,72.57,0.921
2024-01-23 17:45:00,LINE-A-02,14.35,220.1,70.86,0.894
2024-01-23 18:00:00,LINE-A-02,12.25,227.0,58.65,0.935
2024-01-23 18:15:00,LINE-A-02,12.12,214.9,61.3,0.912
2024-01-23 18:30:00,LINE-A-02,11.45,219.5,56.68,0.903
2024-01-23 18:45:00,LINE-A-02,12.31,225.8,59.24,0.911
2024-01-23 19:00:00,LINE-A-02,10.5,214.2,53.3,0.903
2024-01-23 19:15:00,LINE-A-02,12.85,221.4,63.07,0.958
2024-01-23 19:30:00,LINE-A-02,11.74,223.1,57.19,0.93
2024-01-23 19:45:00,LINE-A-02,11.14,219.0,55.3,0.937
2024-01-23 20:00:00,LINE-A-02,13.17,217.7,65.76,0.903
2024-01-23 20:15:00,LINE-A-02,11.2,214.2,56.82,0.884
2024-01-23 20:30:00,LINE-A-02,12.86,222.4,62.88,0.943
2024-01-23 20:45:00,LINE-A-02,12.59,221.4,61.81,0.923
2024-01-23 21:00:00,LINE-A-02,11.34,225.2,54.76,0.933
2024-01-23 21:15:00,LINE-A-02,10.95,224.9,52.9,0.928
2024-01-23 21:30:00,LINE-A-02,12.24,222.8,59.73,0.906
2024-01-23 21:45:00,LINE-A-02,13.58,217.6,67.83,0.913
2024-01-23 22:00:00,LINE-A-02,3.91,224.5,18.95,0.912
2024-01-23 22:15:00,LINE-A-02,8.73,215.0,44.16,0.89
2024-01-23 22:30:00,LINE-A-02,4.09,211.4,21.01,0.866
2024-01-23 22:45:00,LINE-A-02,4.8,220.9,23.63,0.901
2024-01-23 23:00:00,LINE-A-02,4.6,219.5,22.76,0.953
2024-01-23 23:15:00,LINE-A-02,5.47,218.8,27.15,0.925
2024-01-23 23:30:00,LINE-A-02,6.08,215.8,30.62,0.946
2024-01-23 23:45:00,LINE-A-02,4.23,214.4,21.47,0.89
2024-01-24 00:00:00,LINE-A-02,6.48,213.7,32.95,0.932
2024-01-24 00:15:00,LINE-A-02,5.59,217.5,27.93,0.906
2024-01-24 00:30:00,LINE-A-02,5.75,220.3,28.38,0.92
2024-01-24 00:45:00,LINE-A-02,6.54,222.0,32.0,0.884
2024-01-24 01:00:00,LINE-A-02,5.08,221.4,24.96,0.925
2024-01-24 01:15:00,LINE-A-02,7.18,220.6,35.36,0.916
2024-01-24 01:30:00,LINE-A-02,7.31,222.4,35.76,0.904
2024-01-24 01:45:00,LINE-A-02,3.91,228.4,18.62,0.92
2024-01-24 02:00:00,LINE-A-02,5.47,221.6,26.82,0.928
2024-01-24 02:15:00,LINE-A-02,4.98,225.6,23.99,0.916
2024-01-24 02:30:00,LINE-A-02,4.85,225.6,23.37,0.934
2024-01-24 02:45:00,LINE-A-02,4.18,214.4,21.2,0.889
2024-01-24 03:00:00,LINE-A-02,3.87,219.5,19.18,0.926
2024-01-24 03:15:00,LINE-A-02,6.9,223.2,33.59,0.938
2024-01-24 03:30:00,LINE-A-02,3.21,221.7,15.73,0.881
2024-01-24 03:45:00,LINE-A-02,1.53,211.3,7.89,0.924
2024-01-24 04:00:00,LINE-A-02,7.46,219.4,36.98,0.938
2024-01-24 04:15:00,LINE-A-02,3.68,218.8,18.29,0.966
2024-01-24 04:30:00,LINE-A-02,5.57,211.1,28.69,0.896
2024-01-24 04:45:00,LINE-A-02,7.23,219.6,35.82,0.907
2024-01-24 05:00:00,LINE-A-02,8.18,217.3,40.9,0.93
2024-01-24 05:15:00,LINE-A-02,3.42,222.4,16.72,0.907
2024-01-24 05:30:00,LINE-A-02,6.75,214.0,34.31,0.916
2024-01-24 05:45:00,LINE-A-02,4.35,211.9,22.29,0.907
2024-01-24 06:00:00,LINE-A-02,5.23,217.9,26.1,0.943
2024-01-24 06:15:00,LINE-A-02,4.55,221.2,22.34,0.932
2024-01-24 06:30:00,LINE-A-02,7.39,233.3,34.44,0.915
2024-01-24 06:45:00,LINE-A-02,4.26,218.5,21.2,0.892
2024-01-24 07:00:00,LINE-A-02,6.65,222.0,32.56,0.89
2024-01-24 07:15:00,LINE-A-02,5.56,224.1,26.95,0.892
2024-01-24 07:30:00,LINE-A-02,5.25,216.3,26.38,0.927
2024-01-24 07:45:00,LINE-A-02,6.39,217.3,31.99,0.949
2024-01-24 08:00:00,LINE-A-02,15.59,214.3,79.06,0.9
2024-01-24 08:15:00,LINE-A-02,18.33,221.3,90.05,0.917
2024-01-24 08:30:00,LINE-A-02,14.96,210.9,77.1,0.907
2024-01-24 08:45:00,LINE-A-02,15.47,210.9,79.76,0.9
2024-01-24 09:00:00,LINE-A-02,12.47,224.3,60.41,0.922
2024-01-24 09:15:00,LINE-A-02,15.6,218.2,77.75,0.911
2024-01-24 09:30:00,LINE-A-02,17.37,223.1,84.63,0.898
2024-01-24 09:45:00,LINE-A-02,18.49,223.5,89.95,0.931
2024-01-24 10:00:00,LINE-A-02,16.29,213.2,83.05,0.915
2024-01-24 10:15:00,LINE-A-02,13.87,220.7,68.31,0.925
2024-01-24 10:30:00,LINE-A-02,16.81,216.6,84.36,0.931
2024-01-24 10:45:00,LINE-A-02,14.1,219.6,69.77,0.92
2024-01-24 11:00:00,LINE-A-02,17.25,227.2,82.51,0.937
2024-01-24 11:15:00,LINE-A-02,15.55,231.4,73.05,0.915
2024-01-24 11:30:00,LINE-A-02,18.39,217.9,91.7,0.888
2024-01-24 11:45:00,LINE-A-02,13.12,221.0,64.51,0.92
2024-01-24 12:00:00,LINE-A-02,3.71,225.4,17.88,0.937
2024-01-24 12:15:00,LINE-A-02,5.37,226.6,25.78,0.92
2024-01-24 12:30:00,LINE-A-02,4.94,216.3,24.84,0.938
2024-01-24 12:45:00,LINE-A-02,6.31,213.3,32.17,0.925
2024-01-24 13:00:00,LINE-A-02,16.89,218.4,84.07,0.922
2024-01-24 13:15:00,LINE-A-02,14.3,219.4,70.86,0.925
2024-01-24 13:30:00,LINE-A-02,11.23,220.0,55.47,0.948
2024-01-24 13:45:00,LINE-A-02,16.53,220.9,81.35,0.914
2024-01-24 14:00:00,LINE-A-02,15.14,219.4,75.03,0.947
2024-01-24 14:15:00,LINE-A-02,16.87,216.8,84.55,0.902
2024-01-24 14:30:00,LINE-A-02,16.14,218.5,80.25,0.913
2024-01-24 14:45:00,LINE-A-02,17.44,220.7,85.89,0.903
2024-01-24 15:00:00,LINE-A-02,14.93,228.3,71.09,0.934
2024-01-24 15:15:00,LINE-A-02,15.45,216.8,77.47,0.91
2024-01-24 15:30:00,LINE-A-02,15.4,222.5,75.22,0.911
2024-01-24 15:45:00,LINE-A-02,16.54,222.1,80.96,0.926
2024-01-24 16:00:00,LINE-A-02,13.87,219.2,68.75,0.929
2024-01-24 16:15:00,LINE-A-02,13.22,213.5,67.32,0.926
2024-01-24 16:30:00,LINE-A-02,18.04,222.9,87.97,0.921
2024-01-24 16:45:00,LINE-A-02,14.55,214.5,73.77,0.931
2024-01-24 17:00:00,LINE-A-02,15.0,217.5,74.96,0.925
2024-01-24 17:15:00,LINE-A-02,16.23,217.7,81.02,0.914
2024-01-24 17:30:00,LINE-A-02,15.91,221.4,78.14,0.911
2024-01-24 17:45:00,LINE-A-02,15.19,223.1,74.02,0.906
2024-01-24 18:00:00,LINE-A-02,10.04,221.1,49.37,0.915
2024-01-24 18:15:00,LINE-A-02,12.79,217.6,63.89,0.938
2024-01-24 18:30:00,LINE-A-02,13.12,218.4,65.29,0.905
2024-01-24 18:45:00,LINE-A-02,12.47,223.1,60.74,0.929
2024-01-24 19:00:00,LINE-A-02,14.38,226.9,68.91,0.919
2024-01-24 19:15:00,LINE-A-02,12.78,218.7,63.55,0.955
2024-01-24 19:30:00,LINE-A-02,11.2,224.5,54.24,0.939
2024-01-24 19:45:00,LINE-A-02,11.69,210.8,60.28,0.93
2024-01-24 20:00:00,LINE-A-02,10.21,223.7,49.64,0.887
2024-01-24 20:15:00,LINE-A-02,11.88,218.9,58.99,0.906
2024-01-24 20:30:00,LINE-A-02,15.9,224.6,76.91,0.937
2024-01-24 20:45:00,LINE-A-02,11.87,225.5,57.23,0.934
2024-01-24 21:00:00,LINE-A-02,11.94,223.6,58.04,0.915
2024-01-24 21:15:00,LINE-A-02,13.63,235.9,62.83,0.922
2024-01-24 21:30:00,LINE-A-02,11.94,216.2,60.0,0.93
2024-01-24 21:45:00,LINE-A-02,10.01,222.1,49.0,0.899
2024-01-24 22:00:00,LINE-A-02,8.3,226.3,39.86,0.94
2024-01-24 22:15:00,LINE-A-02,7.11,218.5,35.38,0.925
2024-01-24 22:30:00,LINE-A-02,7.21,221.2,35.41,0.92
2024-01-24 22:45:00,LINE-A-02,6.72,221.5,33.0,0.89
2024-01-24 23:00:00,LINE-A-02,5.02,210.4,25.95,0.901
2024-01-24 23:15:00,LINE-A-02,6.03,216.4,30.29,0.914
2024-01-24 23:30:00,LINE-A-02,4.44,221.8,21.74,0.925
2024-01-24 23:45:00,LINE-A-02,4.07,217.5,20.36,0.881
2024-01-25 00:00:00,LINE-A-02,6.12,213.8,31.14,0.921
2024-01-25 00:15:00,LINE-A-02,4.49,216.4,22.56,0.914
2024-01-25 00:30:00,LINE-A-02,4.8,218.1,23.93,0.934
2024-01-25 00:45:00,LINE-A-02,4.38,219.0,21.75,0.939
2024-01-25 01:00:00,LINE-A-02,6.27,225.6,30.23,0.934
2024-01-25 01:15:00,LINE-A-02,5.3,220.7,26.09,0.941
2024-01-25 01:30:00,LINE-A-02,4.94,216.6,24.78,0.905
2024-01-25 01:45:00,LINE-A-02,5.88,222.4,28.73,0.902
2024-01-25 02:00:00,LINE-A-02,3.02,219.7,14.94,0.92
2024-01-25 02:15:00,LINE-A-02,9.81,212.2,50.22,0.965
2024-01-25 02:30:00,LINE-A-02,4.23,226.9,20.27,0.927
2024-01-25 02:45:00,LINE-A-02,3.78,232.0,17.72,0.919
2024-01-25 03:00:00,LINE-A-02,8.77,225.2,42.32,0.931
2024-01-25 03:15:00,LINE-A-02,5.71,217.8,28.51,0.924
2024-01-25 03:30:00,LINE-A-02,5.14,228.9,24.41,0.93
2024-01-25 03:45:00,LINE-A-02,4.75,228.6,22.56,0.932
2024-01-25 04:00:00,LINE-A-02,5.1,224.3,24.73,0.916
2024-01-25 04:15:00,LINE-A-02,4.92,221.0,24.19,0.97
2024-01-25 04:30:00,LINE-A-02,4.66,220.6,22.95,0.919
2024-01-25 04:45:00,LINE-A-02,6.86,219.4,33.98,0.946
2024-01-25 05:00:00,LINE-A-02,4.52,214.5,22.9,0.913
2024-01-25 05:15:00,LINE-A-02,3.47,210.4,17.92,0.916
2024-01-25 05:30:00,LINE-A-02,7.97,223.4,38.8,0.922
2024-01-25 05:45:00,LINE-A-02,4.85,228.7,23.02,0.921
2024-01-25 06:00:00,LINE-A-02,3.14,219.8,15.51,0.916
2024-01-25 06:15:00,LINE-A-02,1.6,216.5,8.05,0.901
2024-01-25 06:30:00,LINE-A-02,6.52,225.9,31.36,0.909
2024-01-25 06:45:00,LINE-A-02,6.0,216.8,30.08,0.957
2024-01-25 07:00:00,LINE-A-02,5.79,212.3,29.66,0.933
2024-01-25 07:15:00,LINE-A-02,3.88,219.7,19.17,0.91
2024-01-25 07:30:00,LINE-A-02,5.32,212.0,27.31,0.926
2024-01-25 07:45:00,LINE-A-02,5.93,214.4,30.05,0.928
