timestamp,lot_number,product_id,dimension,spec_lower,spec_upper,result,defect_type
2024-01-14 15:42:00,LOT-0328,PROD-B,19.9,19.8,20.2,OK,
2024-01-14 15:43:00,LOT-0328,PROD-B,20.034,19.8,20.2,OK,
2024-01-14 15:44:00,LOT-0328,PROD-C,50.169,49.5,50.5,OK,
2024-01-14 15:45:00,LOT-0328,PROD-C,50.291,49.5,50.5,OK,
2024-01-14 15:46:00,LOT-0328,PROD-B,20.04,19.8,20.2,OK,
2024-01-14 15:47:00,LOT-0328,PROD-A,9.968,9.9,10.1,OK,
2024-01-14 15:48:00,LOT-0328,PROD-A,10.036,9.9,10.1,OK,
2024-01-14 15:49:00,LOT-0328,PROD-B,20.012,19.8,20.2,OK,
2024-01-14 15:50:00,LOT-0328,PROD-B,20.069,19.8,20.2,OK,
2024-01-14 15:51:00,LOT-0328,PROD-C,49.633,49.5,50.5,OK,
2024-01-14 15:52:00,LOT-0328,PROD-A,9.998,9.9,10.1,OK,
2024-01-14 16:00:00,LOT-0329,PROD-C,50.055,49.5,50.5,OK,
2024-01-14 16:01:00,LOT-0329,PROD-A,9.989,9.9,10.1,OK,
2024-01-14 16:02:00,LOT-0329,PROD-B,20.118,19.8,20.2,OK,
2024-01-14 16:03:00,LOT-0329,PROD-C,49.719,49.5,50.5,OK,
2024-01-14 16:04:00,LOT-0329,PROD-B,19.955,19.8,20.2,OK,
2024-01-14 16:05:00,LOT-0329,PROD-B,19.995,19.8,20.2,OK,
2024-01-14 16:06:00,LOT-0329,PROD-B,19.94,19.8,20.2,OK,
2024-01-14 16:07:00,LOT-0329,PROD-C,50.313,49.5,50.5,OK,
2024-01-14 16:08:00,LOT-0329,PROD-A,10.024,9.9,10.1,OK,
2024-01-14 16:09:00,LOT-0329,PROD-C,50.018,49.5,50.5,OK,
2024-01-14 16:10:00,LOT-0329,PROD-C,50.178,49.5,50.5,OK,
2024-01-14 16:11:00,LOT-0329,PROD-A,10.004,9.9,10.1,OK,
2024-01-14 16:12:00,LOT-0329,PROD-C,50.0,49.5,50.5,OK,
2024-01-14 16:13:00,LOT-0329,PROD-B,20.042,19.8,20.2,OK,
2024-01-14 16:14:00,LOT-0329,PROD-B,19.922,19.8,20.2,OK,
2024-01-14 16:15:00,LOT-0329,PROD-C,49.883,49.5,50.5,OK,
2024-01-14 16:16:00,LOT-0329,PROD-B,19.927,19.8,20.2,OK,
2024-01-14 16:17:00,LOT-0329,PROD-A,10.033,9.9,10.1,OK,
2024-01-14 16:18:00,LOT-0329,PROD-C,50.021,49.5,50.5,OK,
2024-01-14 16:19:00,LOT-0329,PROD-C,49.762,49.5,50.5,OK,
2024-01-14 16:20:00,LOT-0329,PROD-A,9.978,9.9,10.1,OK,
2024-01-14 16:21:00,LOT-0329,PROD-A,10.01,9.9,10.1,OK,
2024-01-14 16:22:00,LOT-0329,PROD-A,10.041,9.9,10.1,OK,
2024-01-14 16:23:00,LOT-0329,PROD-C,49.786,49.5,50.5,OK,
2024-01-14 16:24:00,LOT-0329,PROD-B,20.064,19.8,20.2,OK,
2024-01-14 16:25:00,LOT-0329,PROD-A,10.001,9.9,10.1,OK,
2024-01-14 16:26:00,LOT-0329,PROD-A,9.988,9.9,10.1,OK,
2024-01-14 16:27:00,LOT-0329,PROD-B,19.995,19.8,20.2,OK,
2024-01-14 16:28:00,LOT-0329,PROD-A,9.984,9.9,10.1,OK,
2024-01-14 16:29:00,LOT-0329,PROD-B,20.168,19.8,20.2,OK,
2024-01-14 16:30:00,LOT-0329,PROD-C,50.364,49.5,50.5,OK,
2024-01-14 16:31:00,LOT-0329,PROD-A,9.988,9.9,10.1,OK,
2024-01-14 16:32:00,LOT-0329,PROD-B,20.052,19.8,20.2,OK,
2024-01-14 16:33:00,LOT-0329,PROD-A,10.048,9.9,10.1,OK,
2024-01-14 16:34:00,LOT-0329,PROD-A,10.009,9.9,10.1,OK,
2024-01-14 16:35:00,LOT-0329,PROD-C,50.092,49.5,50.5,OK,
2024-01-14 16:36:00,LOT-0329,PROD-B,19.977,19.8,20.2,OK,
2024-01-14 16:37:00,LOT-0329,PROD-C,49.834,49.5,50.5,OK,
2024-01-14 16:38:00,LOT-0329,PROD-C,49.967,49.5,50.5,OK,
2024-01-14 16:39:00,LOT-0329,PROD-A,9.991,9.9,10.1,OK,
2024-01-14 16:40:00,LOT-0329,PROD-B,20.097,19.8,20.2,OK,
2024-01-14 16:41:00,LOT-0329,PROD-C,50.048,49.5,50.5,OK,
2024-01-14 16:42:00,LOT-0329,PROD-A,9.931,9.9,10.1,OK,
2024-01-14 16:43:00,LOT-0329,PROD-B,20.095,19.8,20.2,OK,
2024-01-14 16:44:00,LOT-0329,PROD-C,49.811,49.5,50.5,OK,
2024-01-14 17:00:00,LOT-0330,PROD-C,49.979,49.5,50.5,OK,
2024-01-14 17:01:00,LOT-0330,PROD-A,10.0,9.9,10.1,OK,
2024-01-14 17:02:00,LOT-0330,PROD-B,19.961,19.8,20.2,OK,
2024-01-14 17:03:00,LOT-0330,PROD-B,20.049,19.8,20.2,OK,
2024-01-14 17:04:00,LOT-0330,PROD-C,49.898,49.5,50.5,OK,
2024-01-14 17:05:00,LOT-0330,PROD-C,50.113,49.5,50.5,OK,
2024-01-14 17:06:00,LOT-0330,PROD-A,10.006,9.9,10.1,OK,
2024-01-14 17:07:00,LOT-0330,PROD-B,20.069,19.8,20.2,OK,
2024-01-14 17:08:00,LOT-0330,PROD-A,10.002,9.9,10.1,OK,
2024-01-14 17:09:00,LOT-0330,PROD-C,49.825,49.5,50.5,OK,
2024-01-14 17:10:00,LOT-0330,PROD-A,10.038,9.9,10.1,OK,
2024-01-14 17:11:00,LOT-0330,PROD-A,10.03,9.9,10.1,OK,
2024-01-14 17:12:00,LOT-0330,PROD-A,9.947,9.9,10.1,OK,
2024-01-14 17:13:00,LOT-0330,PROD-C,49.851,49.5,50.5,OK,
2024-01-14 17:14:00,LOT-0330,PROD-B,20.027,19.8,20.2,OK,
2024-01-14 17:15:00,LOT-0330,PROD-C,49.885,49.5,50.5,OK,
2024-01-14 17:16:00,LOT-0330,PROD-A,10.034,9.9,10.1,OK,
2024-01-14 17:17:00,LOT-0330,PROD-B,20.051,19.8,20.2,OK,
2024-01-14 17:18:00,LOT-0330,PROD-C,49.832,49.5,50.5,OK,
2024-01-14 17:19:00,LOT-0330,PROD-B,19.91,19.8,20.2,OK,
2024-01-14 17:20:00,LOT-0330,PROD-B,20.034,19.8,20.2,OK,
2024-01-14 17:21:00,LOT-0330,PROD-B,20.013,19.8,20.2,OK,
2024-01-14 17:22:00,LOT-0330,PROD-C,49.85,49.5,50.5,OK,
2024-01-14 17:23:00,LOT-0330,PROD-C,50.084,49.5,50.5,OK,
2024-01-14 17:24:00,LOT-0330,PROD-A,10.036,9.9,10.1,OK,
2024-01-14 17:25:00,LOT-0330,PROD-B,19.986,19.8,20.2,OK,
2024-01-14 17:26:00,LOT-0330,PROD-A,10.037,9.9,10.1,OK,
2024-01-14 17:27:00,LOT-0330,PROD-A,10.016,9.9,10.1,OK,
2024-01-14 17:28:00,LOT-0330,PROD-A,10.021,9.9,10.1,OK,
2024-01-14 17:29:00,LOT-0330,PROD-A,9.966,9.9,10.1,OK,
2024-01-14 17:30:00,LOT-0330,PROD-C,50.086,49.5,50.5,OK,
2024-01-14 17:31:00,LOT-0330,PROD-B,20.052,19.8,20.2,OK,
2024-01-14 17:32:00,LOT-0330,PROD-A,10.01,9.9,10.1,OK,
2024-01-14 17:33:00,LOT-0330,PROD-C,49.787,49.5,50.5,OK,
2024-01-14 17:34:00,LOT-0330,PROD-C,50.119,49.5,50.5,OK,
2024-01-14 17:35:00,LOT-0330,PROD-A,9.961,9.9,10.1,OK,
2024-01-14 17:36:00,LOT-0330,PROD-A,10.059,9.9,10.1,OK,
2024-01-14 17:37:00,LOT-0330,PROD-A,10.006,9.9,10.1,OK,
2024-01-14 17:38:00,LOT-0330,PROD-A,10.004,9.9,10.1,OK,
2024-01-14 17:39:00,LOT-0330,PROD-A,10.015,9.9,10.1,OK,
2024-01-14 17:40:00,LOT-0330,PROD-B,19.909,19.8,20.2,OK,
2024-01-14 17:41:00,LOT-0330,PROD-C,50.141,49.5,50.5,OK,
2024-01-14 17:42:00,LOT-0330,PROD-A,9.993,9.9,10.1,OK,
2024-01-14 17:43:00,LOT-0330,PROD-A,10.005,9.9,10.1,OK,
2024-01-14 17:44:00,LOT-0330,PROD-A,9.975,9.9,10.1,OK,
2024-01-14 17:45:00,LOT-0330,PROD-B,20.07,19.8,20.2,OK,
2024-01-14 17:46:00,LOT-0330,PROD-C,49.949,49.5,50.5,OK,
2024-01-14 17:47:00,LOT-0330,PROD-C,49.942,49.5,50.5,OK,
2024-01-14 17:48:00,LOT-0330,PROD-A,9.966,9.9,10.1,OK,
2024-01-14 17:49:00,LOT-0330,PROD-C,50.169,49.5,50.5,OK,
2024-01-14 17:50:00,LOT-0330,PROD-C,50.092,49.5,50.5,OK,
2024-01-14 17:51:00,LOT-0330,PROD-C,49.817,49.5,50.5,OK,
2024-01-14 17:52:00,LOT-0330,PROD-C,49.869,49.5,50.5,OK,
2024-01-14 17:53:00,LOT-0330,PROD-B,20.113,19.8,20.2,OK,
2024-01-14 17:54:00,LOT-0330,PROD-A,9.972,9.9,10.1,OK,
2024-01-14 17:55:00,LOT-0330,PROD-A,9.976,9.9,10.1,OK,
2024-01-14 17:56:00,LOT-0330,PROD-B,19.967,19.8,20.2,OK,
2024-01-14 17:57:00,LOT-0330,PROD-C,50.17,49.5,50.5,OK,
2024-01-14 18:00:00,LOT-0331,PROD-C,50.062,49.5,50.5,OK,
2024-01-14 18:01:00,LOT-0331,PROD-A,10.007,9.9,10.1,OK,
2024-01-14 18:02:00,LOT-0331,PROD-C,49.75,49.5,50.5,OK,
2024-01-14 18:03:00,LOT-0331,PROD-B,19.894,19.8,20.2,OK,
2024-01-14 18:04:00,LOT-0331,PROD-A,9.958,9.9,10.1,OK,
2024-01-14 18:05:00,LOT-0331,PROD-A,9.97,9.9,10.1,OK,
2024-01-14 18:06:00,LOT-0331,PROD-B,19.867,19.8,20.2,OK,
2024-01-14 18:07:00,LOT-0331,PROD-A,9.978,9.9,10.1,OK,
2024-01-14 18:08:00,LOT-0331,PROD-B,19.977,19.8,20.2,OK,
2024-01-14 18:09:00,LOT-0331,PROD-B,20.016,19.8,20.2,OK,
2024-01-14 18:10:00,LOT-0331,PROD-C,50.349,49.5,50.5,OK,
2024-01-14 18:11:00,LOT-0331,PROD-B,19.957,19.8,20.2,OK,
2024-01-14 18:12:00,LOT-0331,PROD-B,19.984,19.8,20.2,OK,
2024-01-14 18:13:00,LOT-0331,PROD-C,50.075,49.5,50.5,OK,
2024-01-14 18:14:00,LOT-0331,PROD-C,50.061,49.5,50.5,OK,
2024-01-14 18:15:00,LOT-0331,PROD-C,49.91,49.5,50.5,OK,
2024-01-14 18:16:00,LOT-0331,PROD-C,50.121,49.5,50.5,OK,
2024-01-14 18:17:00,LOT-0331,PROD-A,9.976,9.9,10.1,OK,
2024-01-14 18:18:00,LOT-0331,PROD-C,49.754,49.5,50.5,OK,
2024-01-14 18:19:00,LOT-0331,PROD-C,50.077,49.5,50.5,OK,
2024-01-14 18:20:00,LOT-0331,PROD-B,19.936,19.8,20.2,OK,
2024-01-14 18:21:00,LOT-0331,PROD-C,49.805,49.5,50.5,OK,
2024-01-14 18:22:00,LOT-0331,PROD-B,20.021,19.8,20.2,OK,
2024-01-14 18:23:00,LOT-0331,PROD-A,9.989,9.9,10.1,OK,
2024-01-14 18:24:00,LOT-0331,PROD-B,19.985,19.8,20.2,OK,
2024-01-14 18:25:00,LOT-0331,PROD-C,50.277,49.5,50.5,OK,
2024-01-14 18:26:00,LOT-0331,PROD-C,50.087,49.5,50.5,OK,
2024-01-14 18:27:00,LOT-0331,PROD-C,50.038,49.5,50.5,OK,
2024-01-14 18:28:00,LOT-0331,PROD-A,10.034,9.9,10.1,OK,
2024-01-14 18:29:00,LOT-0331,PROD-B,19.926,19.8,20.2,OK,
2024-01-14 18:30:00,LOT-0331,PROD-A,9.987,9.9,10.1,OK,
2024-01-14 18:31:00,LOT-0331,PROD-B,19.974,19.8,20.2,OK,
2024-01-14 18:32:00,LOT-0331,PROD-B,20.044,19.8,20.2,OK,
2024-01-14 18:33:00,LOT-0331,PROD-B,20.032,19.8,20.2,OK,
2024-01-14 18:34:00,LOT-0331,PROD-C,49.897,49.5,50.5,OK,
2024-01-14 18:35:00,LOT-0331,PROD-A,9.992,9.9,10.1,OK,
2024-01-14 18:36:00,LOT-0331,PROD-A,9.982,9.9,10.1,OK,
2024-01-14 18:37:00,LOT-0331,PROD-B,19.943,19.8,20.2,OK,
2024-01-14 18:38:00,LOT-0331,PROD-A,9.997,9.9,10.1,OK,
2024-01-14 18:39:00,LOT-0331,PROD-A,10.02,9.9,10.1,OK,
2024-01-14 18:40:00,LOT-0331,PROD-C,49.881,49.5,50.5,OK,
2024-01-14 18:41:00,LOT-0331,PROD-C,49.973,49.5,50.5,OK,
2024-01-14 18:42:00,LOT-0331,PROD-A,9.995,9.9,10.1,OK,
2024-01-14 18:43:00,LOT-0331,PROD-C,49.921,49.5,50.5,OK,
2024-01-14 18:44:00,LOT-0331,PROD-B,20.084,19.8,20.2,OK,
2024-01-14 18:45:00,LOT-0331,PROD-B,20.065,19.8,20.2,OK,
2024-01-14 18:46:00,LOT-0331,PROD-C,50.083,49.5,50.5,OK,
2024-01-14 18:47:00,LOT-0331,PROD-A,10.023,9.9,10.1,OK,
2024-01-14 18:48:00,LOT-0331,PROD-A,10.057,9.9,10.1,OK,
2024-01-14 18:49:00,LOT-0331,PROD-A,9.995,9.9,10.1,OK,
2024-01-14 18:50:00,LOT-0331,PROD-B,19.953,19.8,20.2,OK,
2024-01-14 18:51:00,LOT-0331,PROD-B,20.116,19.8,20.2,OK,
2024-01-14 18:52:00,LOT-0331,PROD-B,20.054,19.8,20.2,OK,
2024-01-14 18:53:00,LOT-0331,PROD-B,20.086,19.8,20.2,OK,
2024-01-14 18:54:00,LOT-0331,PROD-C,49.822,49.5,50.5,OK,
2024-01-14 18:55:00,LOT-0331,PROD-A,9.996,9.9,10.1,OK,
2024-01-14 18:56:00,LOT-0331,PROD-C,49.93,49.5,50.5,OK,
2024-01-14 18:57:00,LOT-0331,PROD-C,50.133,49.5,50.5,OK,
2024-01-14 19:00:00,LOT-0332,PROD-C,50.037,49.5,50.5,OK,
2024-01-14 19:01:00,LOT-0332,PROD-B,19.995,19.8,20.2,OK,
2024-01-14 19:02:00,LOT-0332,PROD-B,19.851,19.8,20.2,OK,
2024-01-14 19:03:00,LOT-0332,PROD-C,50.204,49.5,50.5,OK,
2024-01-14 19:04:00,LOT-0332,PROD-B,20.026,19.8,20.2,OK,
2024-01-14 19:05:00,LOT-0332,PROD-C,49.866,49.5,50.5,OK,
2024-01-14 19:06:00,LOT-0332,PROD-B,20.031,19.8,20.2,OK,
2024-01-14 19:07:00,LOT-0332,PROD-A,9.953,9.9,10.1,OK,
2024-01-14 19:08:00,LOT-0332,PROD-C,50.185,49.5,50.5,OK,
2024-01-14 19:09:00,LOT-0332,PROD-B,20.007,19.8,20.2,OK,
2024-01-14 19:10:00,LOT-0332,PROD-A,10.015,9.9,10.1,OK,
2024-01-14 19:11:00,LOT-0332,PROD-A,9.982,9.9,10.1,OK,
2024-01-14 19:12:00,LOT-0332,PROD-C,50.334,49.5,50.5,OK,
2024-01-14 19:13:00,LOT-0332,PROD-C,49.942,49.5,50.5,OK,
2024-01-14 19:14:00,LOT-0332,PROD-C,50.068,49.5,50.5,OK,
2024-01-14 19:15:00,LOT-0332,PROD-C,50.003,49.5,50.5,OK,
2024-01-14 19:16:00,LOT-0332,PROD-C,49.981,49.5,50.5,OK,
2024-01-14 19:17:00,LOT-0332,PROD-B,20.049,19.8,20.2,OK,
2024-01-14 19:18:00,LOT-0332,PROD-C,49.968,49.5,50.5,OK,
2024-01-14 19:19:00,LOT-0332,PROD-C,49.97,49.5,50.5,OK,
2024-01-14 19:20:00,LOT-0332,PROD-B,20.035,19.8,20.2,OK,
2024-01-14 19:21:00,LOT-0332,PROD-C,49.87,49.5,50.5,OK,
2024-01-14 19:22:00,LOT-0332,PROD-B,19.95,19.8,20.2,OK,
2024-01-14 19:23:00,LOT-0332,PROD-B,20.013,19.8,20.2,OK,
2024-01-14 19:24:00,LOT-0332,PROD-C,49.989,49.5,50.5,OK,
2024-01-14 19:25:00,LOT-0332,PROD-A,10.016,9.9,10.1,OK,
2024-01-14 19:26:00,LOT-0332,PROD-B,19.965,19.8,20.2,OK,
2024-01-14 19:27:00,LOT-0332,PROD-A,9.945,9.9,10.1,OK,
2024-01-14 19:28:00,LOT-0332,PROD-B,20.089,19.8,20.2,OK,
2024-01-14 19:29:00,LOT-0332,PROD-A,10.019,9.9,10.1,OK,
2024-01-14 19:30:00,LOT-0332,PROD-C,50.09,49.5,50.5,OK,
2024-01-14 19:31:00,LOT-0332,PROD-B,20.099,19.8,20.2,OK,
2024-01-14 19:32:00,LOT-0332,PROD-A,9.999,9.9,10.1,OK,
2024-01-14 19:33:00,LOT-0332,PROD-C,50.189,49.5,50.5,OK,
2024-01-14 19:34:00,LOT-0332,PROD-B,19.968,19.8,20.2,OK,
2024-01-14 19:35:00,LOT-0332,PROD-B,20.056,19.8,20.2,OK,
2024-01-14 19:36:00,LOT-0332,PROD-A,10.016,9.9,10.1,OK,
2024-01-14 19:37:00,LOT-0332,PROD-A,10.013,9.9,10.1,OK,
2024-01-14 19:38:00,LOT-0332,PROD-C,50.067,49.5,50.5,OK,
2024-01-14 19:39:00,LOT-0332,PROD-B,19.966,19.8,20.2,OK,
2024-01-14 19:40:00,LOT-0332,PROD-A,9.949,9.9,10.1,OK,
2024-01-14 19:41:00,LOT-0332,PROD-B,19.92,19.8,20.2,OK,
2024-01-14 19:42:00,LOT-0332,PROD-C,49.687,49.5,50.5,OK,
2024-01-14 19:43:00,LOT-0332,PROD-A,9.989,9.9,10.1,OK,
2024-01-14 19:44:00,LOT-0332,PROD-C,49.493,49.5,50.5,NG,Under_spec
2024-01-14 19:45:00,LOT-0332,PROD-C,49.923,49.5,50.5,OK,
2024-01-14 20:00:00,LOT-0333,PROD-B,19.959,19.8,20.2,OK,
2024-01-14 20:01:00,LOT-0333,PROD-C,49.868,49.5,50.5,OK,
2024-01-14 20:02:00,LOT-0333,PROD-A,9.98,9.9,10.1,OK,
2024-01-14 20:03:00,LOT-0333,PROD-B,20.075,19.8,20.2,OK,
2024-01-14 20:04:00,LOT-0333,PROD-C,50.151,49.5,50.5,OK,
2024-01-14 20:05:00,LOT-0333,PROD-C,49.97,49.5,50.5,OK,
2024-01-14 20:06:00,LOT-0333,PROD-B,20.011,19.8,20.2,OK,
2024-01-14 20:07:00,LOT-0333,PROD-B,20.018,19.8,20.2,OK,
2024-01-14 20:08:00,LOT-0333,PROD-C,49.747,49.5,50.5,OK,
2024-01-14 20:09:00,LOT-0333,PROD-C,49.785,49.5,50.5,OK,
2024-01-14 20:10:00,LOT-0333,PROD-B,20.065,19.8,20.2,OK,
2024-01-14 20:11:00,LOT-0333,PROD-C,49.583,49.5,50.5,OK,
2024-01-14 20:12:00,LOT-0333,PROD-C,49.912,49.5,50.5,OK,
2024-01-14 20:13:00,LOT-0333,PROD-A,9.977,9.9,10.1,OK,
2024-01-14 20:14:00,LOT-0333,PROD-A,10.007,9.9,10.1,OK,
2024-01-14 21:00:00,LOT-0334,PROD-A,9.976,9.9,10.1,OK,
2024-01-14 21:01:00,LOT-0334,PROD-A,9.957,9.9,10.1,OK,
2024-01-14 21:02:00,LOT-0334,PROD-C,50.264,49.5,50.5,OK,
2024-01-14 21:03:00,LOT-0334,PROD-A,10.006,9.9,10.1,OK,
2024-01-14 21:04:00,LOT-0334,PROD-B,19.866,19.8,20.2,OK,
2024-01-14 21:05:00,LOT-0334,PROD-B,20.068,19.8,20.2,OK,
2024-01-14 21:06:00,LOT-0334,PROD-A,10.016,9.9,10.1,OK,
2024-01-14 21:07:00,LOT-0334,PROD-A,10.007,9.9,10.1,OK,
2024-01-14 21:08:00,LOT-0334,PROD-C,49.946,49.5,50.5,OK,
2024-01-14 21:09:00,LOT-0334,PROD-C,49.869,49.5,50.5,OK,
2024-01-14 21:10:00,LOT-0334,PROD-B,19.998,19.8,20.2,OK,
2024-01-14 21:11:00,LOT-0334,PROD-C,50.177,49.5,50.5,OK,
2024-01-14 21:12:00,LOT-0334,PROD-A,9.993,9.9,10.1,OK,
2024-01-14 21:13:00,LOT-0334,PROD-A,9.979,9.9,10.1,OK,
2024-01-14 21:14:00,LOT-0334,PROD-A,10.024,9.9,10.1,OK,
2024-01-14 21:15:00,LOT-0334,PROD-B,19.876,19.8,20.2,OK,
2024-01-14 21:16:00,LOT-0334,PROD-C,50.467,49.5,50.5,OK,
2024-01-14 21:17:00,LOT-0334,PROD-A,9.996,9.9,10.1,OK,
2024-01-14 21:18:00,LOT-0334,PROD-A,10.034,9.9,10.1,OK,
2024-01-14 21:19:00,LOT-0334,PROD-A,9.987,9.9,10.1,OK,
2024-01-14 21:20:00,LOT-0334,PROD-A,9.973,9.9,10.1,OK,
2024-01-14 21:21:00,LOT-0334,PROD-C,50.037,49.5,50.5,OK,
2024-01-14 21:22:00,LOT-0334,PROD-A,10.05,9.9,10.1,OK,
2024-01-14 21:23:00,LOT-0334,PROD-C,50.262,49.5,50.5,OK,
2024-01-14 21:24:00,LOT-0334,PROD-B,19.959,19.8,20.2,OK,
2024-01-14 21:25:00,LOT-0334,PROD-A,9.992,9.9,10.1,OK,
2024-01-14 21:26:00,LOT-0334,PROD-B,19.974,19.8,20.2,OK,
2024-01-14 21:27:00,LOT-0334,PROD-A,10.045,9.9,10.1,OK,
2024-01-14 22:00:00,LOT-0335,PROD-B,20.058,19.8,20.2,OK,
2024-01-14 22:01:00,LOT-0335,PROD-C,50.123,49.5,50.5,OK,
2024-01-14 22:02:00,LOT-0335,PROD-C,50.044,49.5,50.5,OK,
2024-01-14 22:03:00,LOT-0335,PROD-B,19.966,19.8,20.2,OK,
2024-01-14 22:04:00,LOT-0335,PROD-C,49.974,49.5,50.5,OK,
2024-01-14 22:05:00,LOT-0335,PROD-C,49.887,49.5,50.5,OK,
2024-01-14 22:06:00,LOT-0335,PROD-C,49.937,49.5,50.5,OK,
2024-01-14 22:07:00,LOT-0335,PROD-A,9.933,9.9,10.1,OK,
2024-01-14 22:08:00,LOT-0335,PROD-C,50.258,49.5,50.5,OK,
2024-01-14 22:09:00,LOT-0335,PROD-C,50.26,49.5,50.5,OK,
2024-01-14 22:10:00,LOT-0335,PROD-B,19.973,19.8,20.2,OK,
2024-01-14 22:11:00,LOT-0335,PROD-B,20.059,19.8,20.2,OK,
2024-01-14 22:12:00,LOT-0335,PROD-A,9.989,9.9,10.1,OK,
2024-01-14 22:13:00,LOT-0335,PROD-C,50.138,49.5,50.5,OK,
2024-01-14 22:14:00,LOT-0335,PROD-C,49.906,49.5,50.5,OK,
2024-01-14 22:15:00,LOT-0335,PROD-B,20.005,19.8,20.2,OK,
2024-01-14 22:16:00,LOT-0335,PROD-C,50.014,49.5,50.5,OK,
2024-01-14 22:17:00,LOT-0335,PROD-C,50.125,49.5,50.5,OK,
2024-01-14 22:18:00,LOT-0335,PROD-C,50.01,49.5,50.5,OK,
2024-01-14 22:19:00,LOT-0335,PROD-C,49.948,49.5,50.5,OK,
2024-01-14 22:20:00,LOT-0335,PROD-B,20.003,19.8,20.2,OK,
2024-01-14 22:21:00,LOT-0335,PROD-B,19.895,19.8,20.2,OK,
2024-01-14 22:22:00,LOT-0335,PROD-A,9.99,9.9,10.1,OK,
2024-01-14 22:23:00,LOT-0335,PROD-B,20.031,19.8,20.2,OK,
2024-01-14 22:24:00,LOT-0335,PROD-C,49.785,49.5,50.5,OK,
2024-01-14 22:25:00,LOT-0335,PROD-A,9.962,9.9,10.1,OK,
2024-01-14 23:00:00,LOT-0336,PROD-A,9.999,9.9,10.1,OK,
2024-01-14 23:01:00,LOT-0336,PROD-A,9.973,9.9,10.1,OK,
2024-01-14 23:02:00,LOT-0336,PROD-B,19.98,19.8,20.2,OK,
2024-01-14 23:03:00,LOT-0336,PROD-B,19.931,19.8,20.2,OK,
2024-01-14 23:04:00,LOT-0336,PROD-C,50.045,49.5,50.5,OK,
2024-01-14 23:05:00,LOT-0336,PROD-A,9.961,9.9,10.1,OK,
2024-01-14 23:06:00,LOT-0336,PROD-B,19.845,19.8,20.2,OK,
2024-01-14 23:07:00,LOT-0336,PROD-B,20.002,19.8,20.2,OK,
2024-01-14 23:08:00,LOT-0336,PROD-C,50.286,49.5,50.5,OK,
2024-01-14 23:09:00,LOT-0336,PROD-A,10.004,9.9,10.1,OK,
2024-01-14 23:10:00,LOT-0336,PROD-C,50.132,49.5,50.5,OK,
2024-01-14 23:11:00,LOT-0336,PROD-B,20.013,19.8,20.2,OK,
2024-01-14 23:12:00,LOT-0336,PROD-A,10.042,9.9,10.1,OK,
2024-01-14 23:13:00,LOT-0336,PROD-A,9.956,9.9,10.1,OK,
2024-01-14 23:14:00,LOT-0336,PROD-B,20.048,19.8,20.2,OK,
2024-01-14 23:15:00,LOT-0336,PROD-A,10.027,9.9,10.1,OK,
2024-01-14 23:16:00,LOT-0336,PROD-B,20.072,19.8,20.2,OK,
2024-01-15 00:00:00,LOT-0337,PROD-A,10.006,9.9,10.1,OK,
2024-01-15 00:01:00,LOT-0337,PROD-B,19.94,19.8,20.2,OK,
2024-01-15 00:02:00,LOT-0337,PROD-A,9.935,9.9,10.1,OK,
2024-01-15 00:03:00,LOT-0337,PROD-C,50.215,49.5,50.5,OK,
2024-01-15 00:04:00,LOT-0337,PROD-C,49.823,49.5,50.5,OK,
2024-01-15 00:05:00,LOT-0337,PROD-B,19.932,19.8,20.2,OK,
2024-01-15 00:06:00,LOT-0337,PROD-C,50.036,49.5,50.5,OK,
2024-01-15 00:07:00,LOT-0337,PROD-B,19.885,19.8,20.2,OK,
2024-01-15 00:08:00,LOT-0337,PROD-C,50.103,49.5,50.5,OK,
2024-01-15 00:09:00,LOT-0337,PROD-C,49.954,49.5,50.5,OK,
2024-01-15 00:10:00,LOT-0337,PROD-A,9.968,9.9,10.1,OK,
2024-01-15 00:11:00,LOT-0337,PROD-B,19.945,19.8,20.2,OK,
2024-01-15 00:12:00,LOT-0337,PROD-B,19.972,19.8,20.2,OK,
2024-01-15 00:13:00,LOT-0337,PROD-A,9.978,9.9,10.1,OK,
2024-01-15 00:14:00,LOT-0337,PROD-A,9.958,9.9,10.1,OK,
2024-01-15 00:15:00,LOT-0337,PROD-B,19.973,19.8,20.2,OK,
2024-01-15 00:16:00,LOT-0337,PROD-A,9.971,9.9,10.1,OK,
2024-01-15 00:17:00,LOT-0337,PROD-A,9.935,9.9,10.1,OK,
2024-01-15 00:18:00,LOT-0337,PROD-B,20.039,19.8,20.2,OK,
2024-01-15 00:19:00,LOT-0337,PROD-A,9.988,9.9,10.1,OK,
2024-01-15 00:20:00,LOT-0337,PROD-B,20.046,19.8,20.2,OK,
2024-01-15 00:21:00,LOT-0337,PROD-A,9.999,9.9,10.1,OK,
2024-01-15 00:22:00,LOT-0337,PROD-B,19.916,19.8,20.2,OK,
2024-01-15 00:23:00,LOT-0337,PROD-B,20.049,19.8,20.2,OK,
2024-01-15 00:24:00,LOT-0337,PROD-A,9.998,9.9,10.1,OK,
2024-01-15 00:25:00,LOT-0337,PROD-A,10.048,9.9,10.1,OK,
2024-01-15 00:26:00,LOT-0337,PROD-C,49.64,49.5,50.5,OK,
2024-01-15 01:00:00,LOT-0338,PROD-B,19.969,19.8,20.2,OK,
