energy_id,timestamp,equipment_id,power_kwh,is_operating,ambient_temp_c
E-021351,2024-03-15 03:00,EQ-A03,5.12,False,10.1
E-021352,2024-03-15 03:00,EQ-A04,10.93,True,10.1
E-021353,2024-03-15 03:00,EQ-B01,0.47,False,10.1
E-021354,2024-03-15 03:00,EQ-B02,0.66,False,10.1
E-021355,2024-03-15 03:00,EQ-B03,1.29,False,10.1
E-021356,2024-03-15 03:00,EQ-B04,0.4,False,10.1
E-021357,2024-03-15 03:00,EQ-C01,0.75,False,10.1
E-021358,2024-03-15 03:00,EQ-C02,12.13,True,10.1
E-021359,2024-03-15 03:00,EQ-C03,15.78,True,10.1
E-021360,2024-03-15 03:00,EQ-C04,7.74,True,10.1
E-021361,2024-03-15 04:00,EQ-A01,,False,11.6
E-021362,2024-03-15 04:00,EQ-A02,1.91,False,11.6
E-021363,2024-03-15 04:00,EQ-A03,3.41,False,11.6
E-021364,2024-03-15 04:00,EQ-A04,,False,11.6
E-021365,2024-03-15 04:00,EQ-B01,0.1,False,11.6
E-021366,2024-03-15 04:00,EQ-B02,0.61,False,11.6
E-021367,2024-03-15 04:00,EQ-B03,1.29,False,11.6
E-021368,2024-03-15 04:00,EQ-B04,7.79,True,11.6
E-021369,2024-03-15 04:00,EQ-C01,0.99,False,11.6
E-021370,2024-03-15 04:00,EQ-C02,13.11,True,11.6
E-021371,2024-03-15 04:00,EQ-C03,1.85,False,11.6
E-021372,2024-03-15 04:00,EQ-C04,7.44,True,11.6
E-021373,2024-03-15 05:00,EQ-A01,3.23,False,8.4
E-021374,2024-03-15 05:00,EQ-A02,2.89,False,8.4
E-021375,2024-03-15 05:00,EQ-A03,4.88,False,8.4
E-021376,2024-03-15 05:00,EQ-A04,3.2,False,8.4
E-021377,2024-03-15 05:00,EQ-B01,0.13,False,8.4
E-021378,2024-03-15 05:00,EQ-B02,0.1,False,8.4
E-021379,2024-03-15 05:00,EQ-B03,0.46,False,8.4
E-021380,2024-03-15 05:00,EQ-B04,8.59,True,8.4
E-021381,2024-03-15 05:00,EQ-C01,,False,8.4
E-021382,2024-03-15 05:00,EQ-C02,0.63,False,8.4
E-021383,2024-03-15 05:00,EQ-C03,1.65,False,8.4
E-021384,2024-03-15 05:00,EQ-C04,0.74,False,8.4
E-021385,2024-03-15 06:00,EQ-A01,17.41,True,10.1
E-021386,2024-03-15 06:00,EQ-A02,3.78,False,10.1
E-021387,2024-03-15 06:00,EQ-A03,24.29,True,10.1
E-021388,2024-03-15 06:00,EQ-A04,13.07,True,10.1
E-021389,2024-03-15 06:00,EQ-B01,12.38,True,10.1
E-021390,2024-03-15 06:00,EQ-B02,12.86,True,10.1
E-021391,2024-03-15 06:00,EQ-B03,18.26,True,10.1
E-021392,2024-03-15 06:00,EQ-B04,8.42,True,10.1
E-021393,2024-03-15 06:00,EQ-C01,12.44,True,10.1
E-021394,2024-03-15 06:00,EQ-C02,12.69,True,10.1
E-021395,2024-03-15 06:00,EQ-C03,1.42,False,10.1
E-021396,2024-03-15 06:00,EQ-C04,8.39,True,10.1
E-021397,2024-03-15 07:00,EQ-A01,16.36,True,11.1
E-021398,2024-03-15 07:00,EQ-A02,20.94,True,11.1
E-021399,2024-03-15 07:00,EQ-A03,4.54,False,11.1
E-021400,2024-03-15 07:00,EQ-A04,3.24,False,11.1
E-021401,2024-03-15 07:00,EQ-B01,12.88,True,11.1
E-021402,2024-03-15 07:00,EQ-B02,12.25,True,11.1
E-021403,2024-03-15 07:00,EQ-B03,14.12,True,11.1
E-021404,2024-03-15 07:00,EQ-B04,7.19,True,11.1
E-021405,2024-03-15 07:00,EQ-C01,14.39,True,11.1
E-021406,2024-03-15 07:00,EQ-C02,14.41,True,11.1
E-021407,2024-03-15 07:00,EQ-C03,21.17,True,
E-021408,2024-03-15 07:00,EQ-C04,8.87,True,11.1
E-021409,2024-03-15 08:00,EQ-A01,17.02,True,20.3
E-021410,2024-03-15 08:00,EQ-A02,2.26,False,20.3
E-021411,2024-03-15 08:00,EQ-A03,24.66,True,20.3
E-021412,2024-03-15 08:00,EQ-A04,10.57,True,20.3
E-021413,2024-03-15 08:00,EQ-B01,12.88,True,20.3
E-021414,2024-03-15 08:00,EQ-B02,10.3,True,20.3
E-021415,2024-03-15 08:00,EQ-B03,15.73,True,20.3
E-021416,2024-03-15 08:00,EQ-B04,7.58,True,20.3
E-021417,2024-03-15 08:00,EQ-C01,14.57,True,20.3
E-021418,2024-03-15 08:00,EQ-C02,12.86,True,20.3
E-021419,2024-03-15 08:00,EQ-C03,0.39,False,20.3
E-021420,2024-03-15 08:00,EQ-C04,8.39,True,20.3
E-021421,2024-03-15 09:00,EQ-A01,3.57,False,12.0
E-021422,2024-03-15 09:00,EQ-A02,20.06,True,12.0
E-021423,2024-03-15 09:00,EQ-A03,29.75,True,12.0
E-021424,2024-03-15 09:00,EQ-A04,13.07,True,12.0
E-021425,2024-03-15 09:00,EQ-B01,10.93,True,12.0
E-021426,2024-03-15 09:00,EQ-B02,13.18,True,12.0
E-021427,2024-03-15 09:00,EQ-B03,17.56,True,12.0
E-021428,2024-03-15 09:00,EQ-B04,8.17,True,12.0
E-021429,2024-03-15 09:00,EQ-C01,12.07,True,12.0
E-021430,2024-03-15 09:00,EQ-C02,11.83,True,12.0
E-021431,2024-03-15 09:00,EQ-C03,19.62,True,12.0
E-021432,2024-03-15 09:00,EQ-C04,9.3,True,12.0
E-021433,2024-03-15 10:00,EQ-A01,15.99,True,
E-021434,2024-03-15 10:00,EQ-A02,3.12,False,19.6
E-021435,2024-03-15 10:00,EQ-A03,,True,19.6
E-021436,2024-03-15 10:00,EQ-A04,12.48,True,
E-021437,2024-03-15 10:00,EQ-B01,10.47,True,19.6
E-021438,2024-03-15 10:00,EQ-B02,14.62,True,19.6
E-021439,2024-03-15 10:00,EQ-B03,19.36,True,19.6
E-021440,2024-03-15 10:00,EQ-B04,8.76,True,19.6
E-021441,2024-03-15 10:00,EQ-C01,1.3,False,19.6
E-021442,2024-03-15 10:00,EQ-C02,25.69,True,19.6
E-021443,2024-03-15 10:00,EQ-C03,22.63,True,19.6
E-021444,2024-03-15 10:00,EQ-C04,8.91,True,19.6
E-021445,2024-03-15 11:00,EQ-A01,17.57,True,19.3
E-021446,2024-03-15 11:00,EQ-A02,2.5,False,19.3
E-021447,2024-03-15 11:00,EQ-A03,29.0,True,19.3
E-021448,2024-03-15 11:00,EQ-A04,2.53,False,19.3
E-021449,2024-03-15 11:00,EQ-B01,,True,19.3
E-021450,2024-03-15 11:00,EQ-B02,14.14,True,19.3
E-021451,2024-03-15 11:00,EQ-B03,15.28,True,19.3
E-021452,2024-03-15 11:00,EQ-B04,6.38,True,19.3
E-021453,2024-03-15 11:00,EQ-C01,13.62,True,19.3
E-021454,2024-03-15 11:00,EQ-C02,14.74,True,19.3
E-021455,2024-03-15 11:00,EQ-C03,18.73,True,19.3
E-021456,2024-03-15 11:00,EQ-C04,7.62,True,19.3
E-021457,2024-03-15 12:00,EQ-A01,17.74,True,16.5
E-021458,2024-03-15 12:00,EQ-A02,3.53,False,16.5
E-021459,2024-03-15 12:00,EQ-A03,29.04,True,16.5
E-021460,2024-03-15 12:00,EQ-A04,13.29,True,16.5
E-021461,2024-03-15 12:00,EQ-B01,10.38,True,16.5
E-021462,2024-03-15 12:00,EQ-B02,10.31,True,16.5
E-021463,2024-03-15 12:00,EQ-B03,16.44,True,16.5
E-021464,2024-03-15 12:00,EQ-B04,7.89,True,16.5
E-021465,2024-03-15 12:00,EQ-C01,14.36,True,16.5
E-021466,2024-03-15 12:00,EQ-C02,12.46,True,16.5
E-021467,2024-03-15 12:00,EQ-C03,19.57,True,16.5
E-021468,2024-03-15 12:00,EQ-C04,7.99,True,16.5
E-021469,2024-03-15 13:00,EQ-A01,21.48,True,18.3
E-021470,2024-03-15 13:00,EQ-A02,19.31,True,18.3
E-021471,2024-03-15 13:00,EQ-A03,32.19,True,18.3
E-021472,2024-03-15 13:00,EQ-A04,14.35,True,18.3
E-021473,2024-03-15 13:00,EQ-B01,12.6,True,18.3
E-021474,2024-03-15 13:00,EQ-B02,12.27,True,18.3
E-021475,2024-03-15 13:00,EQ-B03,19.65,True,18.3
E-021476,2024-03-15 13:00,EQ-B04,6.83,True,18.3
E-021477,2024-03-15 13:00,EQ-C01,0.98,False,18.3
E-021478,2024-03-15 13:00,EQ-C02,13.83,True,18.3
E-021479,2024-03-15 13:00,EQ-C03,21.08,True,18.3
E-021480,2024-03-15 13:00,EQ-C04,9.13,True,18.3
E-021481,2024-03-15 14:00,EQ-A01,17.04,True,18.0
E-021482,2024-03-15 14:00,EQ-A02,2.46,False,18.0
E-021483,2024-03-15 14:00,EQ-A03,29.15,True,18.0
E-021484,2024-03-15 14:00,EQ-A04,2.54,False,18.0
E-021485,2024-03-15 14:00,EQ-B01,12.73,True,18.0
E-021486,2024-03-15 14:00,EQ-B02,13.34,True,18.0
E-021487,2024-03-15 14:00,EQ-B03,19.36,True,18.0
E-021488,2024-03-15 14:00,EQ-B04,6.7,True,18.0
E-021489,2024-03-15 14:00,EQ-C01,14.45,True,18.0
E-021490,2024-03-15 14:00,EQ-C02,12.7,True,18.0
E-021491,2024-03-15 14:00,EQ-C03,23.0,True,18.0
E-021492,2024-03-15 14:00,EQ-C04,7.91,True,18.0
E-021493,2024-03-15 15:00,EQ-A01,20.19,True,16.5
E-021494,2024-03-15 15:00,EQ-A02,19.84,True,16.5
E-021495,2024-03-15 15:00,EQ-A03,32.62,True,16.5
E-021496,2024-03-15 15:00,EQ-A04,13.87,True,16.5
E-021497,2024-03-15 15:00,EQ-B01,14.46,True,16.5
E-021498,2024-03-15 15:00,EQ-B02,13.07,True,16.5
E-021499,2024-03-15 15:00,EQ-B03,19.49,True,16.5
E-021500,2024-03-15 15:00,EQ-B04,6.84,True,16.5
E-021501,2024-03-15 15:00,EQ-C01,13.27,True,16.5
E-021502,2024-03-15 15:00,EQ-C02,14.55,True,16.5
E-021503,2024-03-15 15:00,EQ-C03,18.5,True,16.5
E-021504,2024-03-15 15:00,EQ-C04,7.9,True,16.5
E-021505,2024-03-15 16:00,EQ-A01,16.44,True,18.1
E-021506,2024-03-15 16:00,EQ-A02,21.76,True,18.1
E-021507,2024-03-15 16:00,EQ-A03,30.64,True,18.1
E-021508,2024-03-15 16:00,EQ-A04,15.01,True,18.1
E-021509,2024-03-15 16:00,EQ-B01,11.41,True,18.1
E-021510,2024-03-15 16:00,EQ-B02,12.52,True,18.1
E-021511,2024-03-15 16:00,EQ-B03,19.18,True,18.1
E-021512,2024-03-15 16:00,EQ-B04,7.51,True,18.1
E-021513,2024-03-15 16:00,EQ-C01,13.75,True,18.1
E-021514,2024-03-15 16:00,EQ-C02,12.72,True,18.1
E-021515,2024-03-15 16:00,EQ-C03,18.19,True,18.1
E-021516,2024-03-15 16:00,EQ-C04,8.93,True,18.1
E-021517,2024-03-15 17:00,EQ-A01,16.89,True,14.5
E-021518,2024-03-15 17:00,EQ-A02,20.36,True,14.5
E-021519,2024-03-15 17:00,EQ-A03,24.75,True,14.5
E-021520,2024-03-15 17:00,EQ-A04,12.34,True,14.5
E-021521,2024-03-15 17:00,EQ-B01,11.96,True,14.5
E-021522,2024-03-15 17:00,EQ-B02,11.06,True,14.5
E-021523,2024-03-15 17:00,EQ-B03,17.5,True,14.5
E-021524,2024-03-15 17:00,EQ-B04,0.1,False,14.5
E-021525,2024-03-15 17:00,EQ-C01,13.93,True,
E-021526,2024-03-15 17:00,EQ-C02,13.87,True,14.5
E-021527,2024-03-15 17:00,EQ-C03,20.11,True,14.5
E-021528,2024-03-15 17:00,EQ-C04,10.01,True,14.5
E-021529,2024-03-15 18:00,EQ-A01,17.36,True,11.0
E-021530,2024-03-15 18:00,EQ-A02,16.94,True,11.0
E-021531,2024-03-15 18:00,EQ-A03,29.92,True,11.0
E-021532,2024-03-15 18:00,EQ-A04,3.4,False,11.0
E-021533,2024-03-15 18:00,EQ-B01,9.3,True,11.0
E-021534,2024-03-15 18:00,EQ-B02,11.96,True,11.0
E-021535,2024-03-15 18:00,EQ-B03,14.37,True,11.0
E-021536,2024-03-15 18:00,EQ-B04,7.2,True,11.0
E-021537,2024-03-15 18:00,EQ-C01,14.0,True,11.0
E-021538,2024-03-15 18:00,EQ-C02,11.26,True,11.0
E-021539,2024-03-15 18:00,EQ-C03,20.46,True,11.0
E-021540,2024-03-15 18:00,EQ-C04,9.19,True,11.0
E-021541,2024-03-15 19:00,EQ-A01,16.33,True,11.2
E-021542,2024-03-15 19:00,EQ-A02,17.25,True,11.2
E-021543,2024-03-15 19:00,EQ-A03,30.14,True,11.2
E-021544,2024-03-15 19:00,EQ-A04,12.64,True,11.2
E-021545,2024-03-15 19:00,EQ-B01,13.33,True,11.2
E-021546,2024-03-15 19:00,EQ-B02,14.42,True,11.2
E-021547,2024-03-15 19:00,EQ-B03,16.79,True,11.2
E-021548,2024-03-15 19:00,EQ-B04,8.29,True,11.2
E-021549,2024-03-15 19:00,EQ-C01,11.58,True,11.2
E-021550,2024-03-15 19:00,EQ-C02,13.56,True,11.2
E-021551,2024-03-15 19:00,EQ-C03,17.53,True,11.2
E-021552,2024-03-15 19:00,EQ-C04,7.13,True,11.2
E-021553,2024-03-15 20:00,EQ-A01,18.66,True,10.1
E-021554,2024-03-15 20:00,EQ-A02,18.51,True,10.1
E-021555,2024-03-15 20:00,EQ-A03,28.75,True,
E-021556,2024-03-15 20:00,EQ-A04,2.39,False,10.1
E-021557,2024-03-15 20:00,EQ-B01,11.91,True,10.1
E-021558,2024-03-15 20:00,EQ-B02,12.98,True,10.1
E-021559,2024-03-15 20:00,EQ-B03,17.26,True,10.1
E-021560,2024-03-15 20:00,EQ-B04,5.95,True,10.1
E-021561,2024-03-15 20:00,EQ-C01,14.64,True,10.1
E-021562,2024-03-15 20:00,EQ-C02,11.74,True,10.1
E-021563,2024-03-15 20:00,EQ-C03,17.9,True,10.1
E-021564,2024-03-15 20:00,EQ-C04,9.03,True,10.1
E-021565,2024-03-15 21:00,EQ-A01,19.71,True,13.4
E-021566,2024-03-15 21:00,EQ-A02,3.52,False,13.4
E-021567,2024-03-15 21:00,EQ-A03,24.33,True,13.4
E-021568,2024-03-15 21:00,EQ-A04,12.35,True,13.4
E-021569,2024-03-15 21:00,EQ-B01,11.56,True,13.4
E-021570,2024-03-15 21:00,EQ-B02,,True,13.4
E-021571,2024-03-15 21:00,EQ-B03,1.21,False,13.4
E-021572,2024-03-15 21:00,EQ-B04,0.25,False,13.4
E-021573,2024-03-15 21:00,EQ-C01,12.0,True,13.4
E-021574,2024-03-15 21:00,EQ-C02,1.75,False,13.4
E-021575,2024-03-15 21:00,EQ-C03,19.06,True,13.4
E-021576,2024-03-15 21:00,EQ-C04,9.12,True,
E-021577,2024-03-15 22:00,EQ-A01,,False,9.1
E-021578,2024-03-15 22:00,EQ-A02,18.87,True,9.1
E-021579,2024-03-15 22:00,EQ-A03,4.58,False,9.1
E-021580,2024-03-15 22:00,EQ-A04,2.61,False,9.1
E-021581,2024-03-15 22:00,EQ-B01,11.08,True,9.1
E-021582,2024-03-15 22:00,EQ-B02,0.78,False,9.1
E-021583,2024-03-15 22:00,EQ-B03,1.66,False,9.1
E-021584,2024-03-15 22:00,EQ-B04,0.49,False,9.1
E-021585,2024-03-15 22:00,EQ-C01,1.37,False,9.1
E-021586,2024-03-15 22:00,EQ-C02,1.31,False,9.1
E-021587,2024-03-15 22:00,EQ-C03,1.96,False,9.1
E-021588,2024-03-15 22:00,EQ-C04,1.53,False,9.1
E-021589,2024-03-15 23:00,EQ-A01,3.2,False,8.6
E-021590,2024-03-15 23:00,EQ-A02,3.99,False,8.6
E-021591,2024-03-15 23:00,EQ-A03,5.57,False,8.6
E-021592,2024-03-15 23:00,EQ-A04,1.86,False,8.6
E-021593,2024-03-15 23:00,EQ-B01,2.13,False,8.6
E-021594,2024-03-15 23:00,EQ-B02,13.49,True,8.6
E-021595,2024-03-15 23:00,EQ-B03,1.78,False,8.6
E-021596,2024-03-15 23:00,EQ-B04,7.14,True,8.6
E-021597,2024-03-15 23:00,EQ-C01,1.18,False,8.6
E-021598,2024-03-15 23:00,EQ-C02,0.64,False,8.6
E-021599,2024-03-15 23:00,EQ-C03,16.72,True,8.6
E-021600,2024-03-15 23:00,EQ-C04,0.43,False,8.6
E-021601,2024-03-16 00:00,EQ-A01,3.27,False,9.2
E-021602,2024-03-16 00:00,EQ-A02,3.27,False,9.2
E-021603,2024-03-16 00:00,EQ-A03,4.69,False,9.2
E-021604,2024-03-16 00:00,EQ-A04,12.3,True,9.2
E-021605,2024-03-16 00:00,EQ-B01,0.28,False,9.2
E-021606,2024-03-16 00:00,EQ-B02,0.38,False,9.2
E-021607,2024-03-16 00:00,EQ-B03,1.98,False,9.2
E-021608,2024-03-16 00:00,EQ-B04,0.67,False,9.2
E-021609,2024-03-16 00:00,EQ-C01,1.72,False,9.2
E-021610,2024-03-16 00:00,EQ-C02,13.3,True,9.2
E-021611,2024-03-16 00:00,EQ-C03,1.52,False,9.2
E-021612,2024-03-16 00:00,EQ-C04,8.64,True,9.2
E-021613,2024-03-16 01:00,EQ-A01,3.71,False,11.8
E-021614,2024-03-16 01:00,EQ-A02,4.2,False,11.8
E-021615,2024-03-16 01:00,EQ-A03,,False,11.8
E-021616,2024-03-16 01:00,EQ-A04,12.22,True,11.8
E-021617,2024-03-16 01:00,EQ-B01,0.12,False,11.8
E-021618,2024-03-16 01:00,EQ-B02,0.1,False,11.8
E-021619,2024-03-16 01:00,EQ-B03,17.96,True,11.8
E-021620,2024-03-16 01:00,EQ-B04,0.59,False,11.8
E-021621,2024-03-16 01:00,EQ-C01,1.65,False,11.8
E-021622,2024-03-16 01:00,EQ-C02,14.12,True,11.8
E-021623,2024-03-16 01:00,EQ-C03,17.5,True,11.8
E-021624,2024-03-16 01:00,EQ-C04,0.75,False,11.8
E-021625,2024-03-16 02:00,EQ-A01,3.74,False,8.2
E-021626,2024-03-16 02:00,EQ-A02,2.04,False,8.2
E-021627,2024-03-16 02:00,EQ-A03,27.85,True,8.2
E-021628,2024-03-16 02:00,EQ-A04,13.11,True,8.2
E-021629,2024-03-16 02:00,EQ-B01,12.75,True,8.2
E-021630,2024-03-16 02:00,EQ-B02,0.1,False,8.2
E-021631,2024-03-16 02:00,EQ-B03,1.78,False,8.2
E-021632,2024-03-16 02:00,EQ-B04,0.1,False,8.2
E-021633,2024-03-16 02:00,EQ-C01,14.2,True,8.2
E-021634,2024-03-16 02:00,EQ-C02,12.34,True,8.2
E-021635,2024-03-16 02:00,EQ-C03,1.69,False,
E-021636,2024-03-16 02:00,EQ-C04,8.81,True,8.2
E-021637,2024-03-16 03:00,EQ-A01,3.58,False,9.5
E-021638,2024-03-16 03:00,EQ-A02,3.06,False,9.5
E-021639,2024-03-16 03:00,EQ-A03,5.21,False,9.5
E-021640,2024-03-16 03:00,EQ-A04,12.52,True,9.5
E-021641,2024-03-16 03:00,EQ-B01,0.29,False,9.5
E-021642,2024-03-16 03:00,EQ-B02,0.82,False,9.5
E-021643,2024-03-16 03:00,EQ-B03,18.28,True,9.5
E-021644,2024-03-16 03:00,EQ-B04,0.88,False,9.5
E-021645,2024-03-16 03:00,EQ-C01,1.61,False,9.5
E-021646,2024-03-16 03:00,EQ-C02,1.12,False,9.5
E-021647,2024-03-16 03:00,EQ-C03,2.09,False,9.5
E-021648,2024-03-16 03:00,EQ-C04,,False,9.5
E-021649,2024-03-16 04:00,EQ-A01,20.91,True,6.2
E-021650,2024-03-16 04:00,EQ-A02,3.43,False,6.2
E-021651,2024-03-16 04:00,EQ-A03,5.11,False,6.2
E-021652,2024-03-16 04:00,EQ-A04,,False,6.2
E-021653,2024-03-16 04:00,EQ-B01,0.58,False,6.2
E-021654,2024-03-16 04:00,EQ-B02,10.04,True,6.2
E-021655,2024-03-16 04:00,EQ-B03,1.18,False,6.2
E-021656,2024-03-16 04:00,EQ-B04,0.1,False,
E-021657,2024-03-16 04:00,EQ-C01,,False,6.2
E-021658,2024-03-16 04:00,EQ-C02,1.35,False,6.2
E-021659,2024-03-16 04:00,EQ-C03,16.1,True,6.2
E-021660,2024-03-16 04:00,EQ-C04,,True,6.2
E-021661,2024-03-16 05:00,EQ-A01,2.8,False,14.3
E-021662,2024-03-16 05:00,EQ-A02,2.23,False,14.3
E-021663,2024-03-16 05:00,EQ-A03,5.27,False,14.3
E-021664,2024-03-16 05:00,EQ-A04,2.72,False,14.3
E-021665,2024-03-16 05:00,EQ-B01,0.88,False,14.3
E-021666,2024-03-16 05:00,EQ-B02,1.04,False,14.3
E-021667,2024-03-16 05:00,EQ-B03,18.19,True,14.3
E-021668,2024-03-16 05:00,EQ-B04,7.73,True,14.3
E-021669,2024-03-16 05:00,EQ-C01,13.74,True,14.3
E-021670,2024-03-16 05:00,EQ-C02,10.82,True,14.3
E-021671,2024-03-16 05:00,EQ-C03,15.66,True,14.3
E-021672,2024-03-16 05:00,EQ-C04,0.98,False,14.3
E-021673,2024-03-16 06:00,EQ-A01,4.0,False,13.7
E-021674,2024-03-16 06:00,EQ-A02,17.83,True,13.7
E-021675,2024-03-16 06:00,EQ-A03,25.12,True,13.7
E-021676,2024-03-16 06:00,EQ-A04,13.23,True,13.7
E-021677,2024-03-16 06:00,EQ-B01,0.24,False,13.7
E-021678,2024-03-16 06:00,EQ-B02,0.63,False,13.7
E-021679,2024-03-16 06:00,EQ-B03,16.86,True,13.7
E-021680,2024-03-16 06:00,EQ-B04,0.1,False,13.7
E-021681,2024-03-16 06:00,EQ-C01,1.48,False,13.7
E-021682,2024-03-16 06:00,EQ-C02,0.75,False,13.7
E-021683,2024-03-16 06:00,EQ-C03,1.35,False,13.7
E-021684,2024-03-16 06:00,EQ-C04,8.11,True,13.7
E-021685,2024-03-16 07:00,EQ-A01,17.92,True,13.7
E-021686,2024-03-16 07:00,EQ-A02,2.78,False,13.7
E-021687,2024-03-16 07:00,EQ-A03,4.79,False,13.7
E-021688,2024-03-16 07:00,EQ-A04,2.97,False,13.7
E-021689,2024-03-16 07:00,EQ-B01,13.03,True,13.7
E-021690,2024-03-16 07:00,EQ-B02,20.7,True,13.7
E-021691,2024-03-16 07:00,EQ-B03,1.92,False,13.7
E-021692,2024-03-16 07:00,EQ-B04,0.1,False,13.7
E-021693,2024-03-16 07:00,EQ-C01,,True,13.7
E-021694,2024-03-16 07:00,EQ-C02,1.12,False,13.7
E-021695,2024-03-16 07:00,EQ-C03,1.41,False,13.7
E-021696,2024-03-16 07:00,EQ-C04,9.39,True,
E-021697,2024-03-16 08:00,EQ-A01,17.81,True,15.1
E-021698,2024-03-16 08:00,EQ-A02,16.31,True,15.1
E-021699,2024-03-16 08:00,EQ-A03,4.74,False,15.1
E-021700,2024-03-16 08:00,EQ-A04,2.76,False,15.1
E-021701,2024-03-16 08:00,EQ-B01,,False,15.1
E-021702,2024-03-16 08:00,EQ-B02,1.13,False,15.1
E-021703,2024-03-16 08:00,EQ-B03,1.36,False,15.1
E-021704,2024-03-16 08:00,EQ-B04,0.19,False,15.1
E-021705,2024-03-16 08:00,EQ-C01,11.13,True,15.1
E-021706,2024-03-16 08:00,EQ-C02,,True,15.1
E-021707,2024-03-16 08:00,EQ-C03,17.4,True,15.1
E-021708,2024-03-16 08:00,EQ-C04,0.82,False,15.1
E-021709,2024-03-16 09:00,EQ-A01,4.28,False,15.7
E-021710,2024-03-16 09:00,EQ-A02,20.08,True,15.7
E-021711,2024-03-16 09:00,EQ-A03,4.17,False,15.7
E-021712,2024-03-16 09:00,EQ-A04,4.19,False,15.7
E-021713,2024-03-16 09:00,EQ-B01,0.1,False,15.7
E-021714,2024-03-16 09:00,EQ-B02,10.3,True,15.7
E-021715,2024-03-16 09:00,EQ-B03,1.51,False,15.7
E-021716,2024-03-16 09:00,EQ-B04,0.15,False,15.7
E-021717,2024-03-16 09:00,EQ-C01,1.54,False,15.7
E-021718,2024-03-16 09:00,EQ-C02,1.04,False,15.7
E-021719,2024-03-16 09:00,EQ-C03,2.86,False,15.7
E-021720,2024-03-16 09:00,EQ-C04,0.1,False,15.7
E-021721,2024-03-16 10:00,EQ-A01,18.32,True,
E-021722,2024-03-16 10:00,EQ-A02,3.97,False,16.3
E-021723,2024-03-16 10:00,EQ-A03,32.89,True,16.3
E-021724,2024-03-16 10:00,EQ-A04,,True,16.3
E-021725,2024-03-16 10:00,EQ-B01,14.52,True,16.3
E-021726,2024-03-16 10:00,EQ-B02,13.28,True,16.3
E-021727,2024-03-16 10:00,EQ-B03,1.62,False,16.3
E-021728,2024-03-16 10:00,EQ-B04,0.1,False,16.3
E-021729,2024-03-16 10:00,EQ-C01,1.71,False,16.3
E-021730,2024-03-16 10:00,EQ-C02,11.56,True,16.3
E-021731,2024-03-16 10:00,EQ-C03,1.2,False,16.3
E-021732,2024-03-16 10:00,EQ-C04,7.77,True,16.3
E-021733,2024-03-16 11:00,EQ-A01,3.63,False,17.8
E-021734,2024-03-16 11:00,EQ-A02,3.18,False,17.8
E-021735,2024-03-16 11:00,EQ-A03,5.01,False,17.8
E-021736,2024-03-16 11:00,EQ-A04,3.1,False,17.8
E-021737,2024-03-16 11:00,EQ-B01,12.11,True,17.8
E-021738,2024-03-16 11:00,EQ-B02,0.62,False,17.8
E-021739,2024-03-16 11:00,EQ-B03,20.99,True,17.8
E-021740,2024-03-16 11:00,EQ-B04,0.82,False,17.8
E-021741,2024-03-16 11:00,EQ-C01,0.23,False,17.8
E-021742,2024-03-16 11:00,EQ-C02,12.89,True,17.8
E-021743,2024-03-16 11:00,EQ-C03,1.79,False,17.8
E-021744,2024-03-16 11:00,EQ-C04,0.77,False,17.8
E-021745,2024-03-16 12:00,EQ-A01,4.12,False,17.6
E-021746,2024-03-16 12:00,EQ-A02,3.62,False,17.6
E-021747,2024-03-16 12:00,EQ-A03,4.69,False,17.6
E-021748,2024-03-16 12:00,EQ-A04,2.97,False,17.6
E-021749,2024-03-16 12:00,EQ-B01,1.19,False,17.6
E-021750,2024-03-16 12:00,EQ-B02,1.41,False,17.6
E-021751,2024-03-16 12:00,EQ-B03,,True,17.6
E-021752,2024-03-16 12:00,EQ-B04,0.82,False,17.6
E-021753,2024-03-16 12:00,EQ-C01,10.96,True,17.6
E-021754,2024-03-16 12:00,EQ-C02,11.93,True,17.6
E-021755,2024-03-16 12:00,EQ-C03,17.35,True,17.6
E-021756,2024-03-16 12:00,EQ-C04,7.72,True,17.6
E-021757,2024-03-16 13:00,EQ-A01,19.61,True,15.4
E-021758,2024-03-16 13:00,EQ-A02,3.38,False,15.4
E-021759,2024-03-16 13:00,EQ-A03,25.34,True,15.4
E-021760,2024-03-16 13:00,EQ-A04,12.56,True,15.4
E-021761,2024-03-16 13:00,EQ-B01,1.4,False,15.4
E-021762,2024-03-16 13:00,EQ-B02,0.87,False,15.4
E-021763,2024-03-16 13:00,EQ-B03,0.84,False,15.4
E-021764,2024-03-16 13:00,EQ-B04,8.51,True,
E-021765,2024-03-16 13:00,EQ-C01,1.06,False,15.4
E-021766,2024-03-16 13:00,EQ-C02,1.3,False,15.4
E-021767,2024-03-16 13:00,EQ-C03,0.66,False,15.4
E-021768,2024-03-16 13:00,EQ-C04,1.68,False,15.4
E-021769,2024-03-16 14:00,EQ-A01,3.41,False,21.2
E-021770,2024-03-16 14:00,EQ-A02,3.08,False,21.2
E-021771,2024-03-16 14:00,EQ-A03,4.46,False,21.2
E-021772,2024-03-16 14:00,EQ-A04,2.5,False,21.2
E-021773,2024-03-16 14:00,EQ-B01,13.08,True,21.2
E-021774,2024-03-16 14:00,EQ-B02,11.73,True,21.2
E-021775,2024-03-16 14:00,EQ-B03,17.25,True,21.2
